File accession,File format,Output type,Experiment accession,Assay,Biosample term id,Biosample term name,Biosample type,Biosample organism,Biosample treatments,Biosample treatments amount,Biosample treatments duration,Biosample genetic modifications methods,Biosample genetic modifications categories,Biosample genetic modifications targets,Biosample genetic modifications gene targets,Biosample genetic modifications site coordinates,Biosample genetic modifications zygosity,Experiment target,Library made from,Library depleted in,Library extraction method,Library lysis method,Library crosslinking method,Library strand specific,Experiment date released,Project,RBNS protein concentration,Library fragmentation method,Library size range,Biological replicate(s),Technical replicate,Read length,Mapped read length,Run type,Paired end,Paired with,Derived from,Size,Lab,md5sum,dbxrefs,File download URL,Assembly,Genome annotation,Platform,Controlled by,File Status,s3_uri,Audit WARNING,Audit INTERNAL_ACTION,Audit NOT_COMPLIANT,Audit ERROR
ENCFF036XAW,bam,alignments,ENCSR270XRV,RNA-seq,CL:0000312,keratinocyte,primary cell,Homo sapiens,,,,,,,,,,,polyadenylated mRNA,,see document,see document,,True,2011-02-08,ENCODE,,,,1,,,,,,,"ENCFF000EDV, ENCFF742NER",3518175021,ENCODE Processing Pipeline,4512903c54518a0bbafd35446f8f2cf6,,https://www.encodeproject.org/files/ENCFF036XAW/@@download/ENCFF036XAW.bam,GRCh38,V24,,,released,s3://encode-public/2017/03/01/dc3f57a3-2e04-42e8-92f4-27faed54f868/ENCFF036XAW.bam,,,,
ENCFF584GAJ,bam,alignments,ENCSR039ICU,RNA-seq,UBERON:0002108,small intestine,tissue,Homo sapiens,,,,,,,,,,,polyadenylated mRNA,,see document,,,True,2013-07-31,Roadmap,,,,1,,,,,,,"ENCFF005DKX, ENCFF038KKF, ENCFF053XNS, ENCFF065WJH, ENCFF069OPJ, ENCFF136WQX, ENCFF208ZWD, ENCFF209IMK, ENCFF347YHE, ENCFF366QRX, ENCFF409SVL, ENCFF526OGL, ENCFF541VMN, ENCFF545LHI, ENCFF547PTO, ENCFF560DNL, ENCFF615KHN, ENCFF640WDO, ENCFF654AAB, ENCFF686JRI, ENCFF702UVT, ENCFF711YJG, ENCFF741CTW, ENCFF742NER, ENCFF830JBH",38637951892,ENCODE Processing Pipeline,ca639fa83acde9bd8c0c4e80b3f01a9b,,https://www.encodeproject.org/files/ENCFF584GAJ/@@download/ENCFF584GAJ.bam,GRCh38,V24,,,released,s3://encode-public/2017/11/17/fe9b0ebf-c4df-4cbd-aff8-0bece74dd78e/ENCFF584GAJ.bam,,,,
ENCFF516MYY,bam,alignments,ENCSR482TZY,RNA-seq,EFO:0001086,A549,cell line,Homo sapiens,dexamethasone,100.0 nM,5.0 minute,,,,,,,,polyadenylated mRNA,,RNeasy Plus Mini Kit Qiagen cat#74134 plus additional on column Dnase treatment,,,True,2017-10-19,GGR,,,,3,1.0,,,,,,"ENCFF563JEF, ENCFF982RBQ, GRCh38_no_alt_analysis_set_GCA_000001405.15, gencode.v22.annotation",5682998129,"Tim Reddy, Duke",cf11004c38f43a6b06c810f365281ebf,,https://www.encodeproject.org/files/ENCFF516MYY/@@download/ENCFF516MYY.bam,GRCh38,V22,,,released,s3://encode-public/2017/10/13/27815b6b-0f10-452a-a1d3-30abc31c6d66/ENCFF516MYY.bam,,,,
ENCFF171GRZ,bam,alignments,ENCSR482TZY,RNA-seq,EFO:0001086,A549,cell line,Homo sapiens,dexamethasone,100.0 nM,5.0 minute,,,,,,,,polyadenylated mRNA,,RNeasy Plus Mini Kit Qiagen cat#74134 plus additional on column Dnase treatment,,,True,2017-10-19,GGR,,,,1,1.0,,,,,,"ENCFF187QJA, ENCFF343PDC, GRCh38_no_alt_analysis_set_GCA_000001405.15, gencode.v22.annotation",6220718989,"Tim Reddy, Duke",63bbc936715a02c95efefb7824adb97e,,https://www.encodeproject.org/files/ENCFF171GRZ/@@download/ENCFF171GRZ.bam,GRCh38,V22,,,released,s3://encode-public/2017/10/13/40a328bc-1032-439c-a2fe-b34aca66bd74/ENCFF171GRZ.bam,,,,
ENCFF251YUZ,bam,alignments,ENCSR102TQN,RNA-seq,UBERON:0001043,esophagus,tissue,Homo sapiens,,,,,,,,,,,polyadenylated mRNA,,see document,,,True,2013-07-31,Roadmap,,,,1,,,,,,,"ENCFF095FCF, ENCFF095KTS, ENCFF113ICJ, ENCFF113UJM, ENCFF182KTN, ENCFF192QUJ, ENCFF313VNN, ENCFF423RAH, ENCFF680OZX, ENCFF690YPK, ENCFF742NER, ENCFF813YTM, ENCFF839FRY, ENCFF841MRF, ENCFF938RBR",61598774747,ENCODE Processing Pipeline,753bf174f594ac71b774ad28d91269ec,,https://www.encodeproject.org/files/ENCFF251YUZ/@@download/ENCFF251YUZ.bam,GRCh38,V24,,,released,s3://encode-public/2017/11/17/829c4f14-0909-4e7a-9c86-18f70ea0fb64/ENCFF251YUZ.bam,,,,
ENCFF448GEE,bam,alignments,ENCSR046XHI,RNA-seq,UBERON:0000992,ovary,tissue,Homo sapiens,,,,,,,,,,,polyadenylated mRNA,,RNeasy Lipid Tissue Mini Kit (QIAGEN cat#74804),,,True,2014-12-08,ENCODE,,,,1,,,,,,,"ENCFF135CVY, ENCFF419GVS, ENCFF742NER",9915608617,ENCODE Processing Pipeline,0fc44a10f23fa0c6f606c63f8f5d67ea,,https://www.encodeproject.org/files/ENCFF448GEE/@@download/ENCFF448GEE.bam,GRCh38,V24,,,released,s3://encode-public/2016/12/20/6ee0e11e-5c2a-4314-88f8-87251c1640ae/ENCFF448GEE.bam,,,,
ENCFF024HAR,bam,alignments,ENCSR917YHC,RNA-seq,UBERON:0002048,lung,tissue,Homo sapiens,,,,,,,,,,,polyadenylated mRNA,,see document,,,True,2013-07-31,Roadmap,,,,1,,,,,,,"ENCFF136TCV, ENCFF187ISV, ENCFF226HRX, ENCFF447YIV, ENCFF477LPQ, ENCFF533HUT, ENCFF632JCS, ENCFF704QZC, ENCFF742NER",33300972971,ENCODE Processing Pipeline,687870087d8fdd91bf23cd1487b36ab1,,https://www.encodeproject.org/files/ENCFF024HAR/@@download/ENCFF024HAR.bam,GRCh38,V24,,,released,s3://encode-public/2017/11/17/44019140-ec57-42b2-ab41-f2daa33c164b/ENCFF024HAR.bam,,,,
ENCFF884HIK,bam,alignments,ENCSR439SPU,RNA-seq,UBERON:0002080,heart right ventricle,tissue,Homo sapiens,,,,,,,,,,,polyadenylated mRNA,,see document,,,True,2013-07-31,Roadmap,,,,1,,,,,,,"ENCFF005NBJ, ENCFF043GTI, ENCFF074GLC, ENCFF116BEK, ENCFF118DHT, ENCFF139ZWZ, ENCFF252GLO, ENCFF263HRX, ENCFF312UUV, ENCFF409CVI, ENCFF437TTY, ENCFF457CAT, ENCFF470BTB, ENCFF499HJT, ENCFF697WKF, ENCFF742NER, ENCFF760RJL, ENCFF786VRO, ENCFF797OJZ, ENCFF847NAZ, ENCFF860GZF, ENCFF904RUS, ENCFF918PCT, ENCFF946RSM, ENCFF993NDJ",52123432942,ENCODE Processing Pipeline,30e6ae211f236d4ae8c95fd03e7441ea,,https://www.encodeproject.org/files/ENCFF884HIK/@@download/ENCFF884HIK.bam,GRCh38,V24,,,released,s3://encode-public/2017/11/18/2b375b62-6c1c-4b76-926c-898262e17ce2/ENCFF884HIK.bam,,,,
ENCFF379ESV,bam,alignments,ENCSR937WIG,RNA-seq,EFO:0001086,A549,cell line,Homo sapiens,,,,,,,,,,,polyadenylated mRNA,,RNeasy Plus Mini Kit Qiagen cat#74134 plus additional on column Dnase treatment,,,True,2017-10-19,GGR,,,,2,1.0,,,,,,"ENCFF525YBF, ENCFF640PAH, GRCh38_no_alt_analysis_set_GCA_000001405.15, gencode.v22.annotation",5919555141,"Tim Reddy, Duke",5e55ac920384817fe7b4e0c00066efe6,,https://www.encodeproject.org/files/ENCFF379ESV/@@download/ENCFF379ESV.bam,GRCh38,V22,,,released,s3://encode-public/2017/10/13/fed943ea-8001-4250-b5bc-e80390448f56/ENCFF379ESV.bam,,,,
ENCFF313BRK,bam,alignments,ENCSR937WIG,RNA-seq,EFO:0001086,A549,cell line,Homo sapiens,,,,,,,,,,,polyadenylated mRNA,,RNeasy Plus Mini Kit Qiagen cat#74134 plus additional on column Dnase treatment,,,True,2017-10-19,GGR,,,,1,1.0,,,,,,"ENCFF177NEJ, ENCFF590ISE, GRCh38_no_alt_analysis_set_GCA_000001405.15, gencode.v22.annotation",5576274687,"Tim Reddy, Duke",9e921e59e5956dfafdb60448baba2142,,https://www.encodeproject.org/files/ENCFF313BRK/@@download/ENCFF313BRK.bam,GRCh38,V22,,,released,s3://encode-public/2017/10/13/09ea09ec-3b18-4b9f-adfe-496ca8bf7fdb/ENCFF313BRK.bam,,,,
ENCFF218LUD,bam,alignments,ENCSR937WIG,RNA-seq,EFO:0001086,A549,cell line,Homo sapiens,,,,,,,,,,,polyadenylated mRNA,,RNeasy Plus Mini Kit Qiagen cat#74134 plus additional on column Dnase treatment,,,True,2017-10-19,GGR,,,,3,1.0,,,,,,"ENCFF294FNZ, ENCFF643UEP, GRCh38_no_alt_analysis_set_GCA_000001405.15, gencode.v22.annotation",5284120813,"Tim Reddy, Duke",644e5cb4b517bb164326b35a08f10ff3,,https://www.encodeproject.org/files/ENCFF218LUD/@@download/ENCFF218LUD.bam,GRCh38,V22,,,released,s3://encode-public/2017/10/13/e3883c63-c5ba-49bd-ac97-c266b9c9b6e9/ENCFF218LUD.bam,,,,
ENCFF920LJO,bam,alignments,ENCSR831FZM,RNA-seq,EFO:0001086,A549,cell line,Homo sapiens,dexamethasone,100.0 nM,20.0 minute,,,,,,,,polyadenylated mRNA,,RNeasy Plus Mini Kit Qiagen cat#74134 plus additional on column Dnase treatment,,,True,2017-10-19,GGR,,,,3,1.0,,,,,,"ENCFF518RGW, ENCFF577XNO, GRCh38_no_alt_analysis_set_GCA_000001405.15, gencode.v22.annotation",5303508964,"Tim Reddy, Duke",42e3537c25f5fd1f8ab4d59e8298df4a,,https://www.encodeproject.org/files/ENCFF920LJO/@@download/ENCFF920LJO.bam,GRCh38,V22,,,released,s3://encode-public/2017/10/13/12924438-eb40-4380-8005-d21c20155e1e/ENCFF920LJO.bam,,,,
ENCFF187RSL,bam,alignments,ENCSR831FZM,RNA-seq,EFO:0001086,A549,cell line,Homo sapiens,dexamethasone,100.0 nM,20.0 minute,,,,,,,,polyadenylated mRNA,,RNeasy Plus Mini Kit Qiagen cat#74134 plus additional on column Dnase treatment,,,True,2017-10-19,GGR,,,,2,1.0,,,,,,"ENCFF178GVE, ENCFF612VEP, GRCh38_no_alt_analysis_set_GCA_000001405.15, gencode.v22.annotation",5850350608,"Tim Reddy, Duke",817bc698d1b19da6a3d4cceb3647cc5a,,https://www.encodeproject.org/files/ENCFF187RSL/@@download/ENCFF187RSL.bam,GRCh38,V22,,,released,s3://encode-public/2017/10/13/7ef763b9-b3b6-4d03-9d59-16510d652e27/ENCFF187RSL.bam,,,,
ENCFF541JUK,bam,alignments,ENCSR831FZM,RNA-seq,EFO:0001086,A549,cell line,Homo sapiens,dexamethasone,100.0 nM,20.0 minute,,,,,,,,polyadenylated mRNA,,RNeasy Plus Mini Kit Qiagen cat#74134 plus additional on column Dnase treatment,,,True,2017-10-19,GGR,,,,1,1.0,,,,,,"ENCFF209JUB, ENCFF804UOG, GRCh38_no_alt_analysis_set_GCA_000001405.15, gencode.v22.annotation",6266579891,"Tim Reddy, Duke",c28b1edb0da1c3c25c04950c51318a7a,,https://www.encodeproject.org/files/ENCFF541JUK/@@download/ENCFF541JUK.bam,GRCh38,V22,,,released,s3://encode-public/2017/10/13/dec25cc2-60fc-49b2-ac96-5c50f44ef411/ENCFF541JUK.bam,,,,
ENCFF836AMM,bam,alignments,ENCSR000COR,RNA-seq,EFO:0002784,GM12878,cell line,Homo sapiens,,,,,,,,,,,polyadenylated mRNA,rRNA,see document,see document,,True,2011-10-17,ENCODE,,,,1,,,,,,,"ENCFF000EZH, ENCFF000EZR, ENCFF742NER",20776424132,ENCODE Processing Pipeline,2db157beccdbd2a2f1de0586f9cbfbd0,,https://www.encodeproject.org/files/ENCFF836AMM/@@download/ENCFF836AMM.bam,GRCh38,V24,,,released,s3://encode-public/2016/07/07/55f7c534-f9c6-46a9-ba93-37353d280477/ENCFF836AMM.bam,,,,
ENCFF574ZPL,bam,alignments,ENCSR000COR,RNA-seq,EFO:0002784,GM12878,cell line,Homo sapiens,,,,,,,,,,,polyadenylated mRNA,rRNA,see document,see document,,True,2011-10-17,ENCODE,,,,2,,,,,,,"ENCFF000EZF, ENCFF000EZT, ENCFF742NER",14278347563,ENCODE Processing Pipeline,32389ebf0b98109b4e6325f9b26e493b,,https://www.encodeproject.org/files/ENCFF574ZPL/@@download/ENCFF574ZPL.bam,GRCh38,V24,,,released,s3://encode-public/2016/07/07/0c3608bf-623a-4db4-9757-eca83aeaefaf/ENCFF574ZPL.bam,,,,
ENCFF101NVY,bam,alignments,ENCSR931WGT,RNA-seq,EFO:0001187,HepG2,cell line,Homo sapiens,,,,,,,,,,,polyadenylated mRNA,,Trizol (LifeTech cat#: 15596-018),Trizol (LifeTech cat#: 15596-018),,True,2016-04-21,ENCODE,,,,1,,,,,,,"ENCFF742NER, ENCFF792JEE, ENCFF965XUK",2261833476,ENCODE Processing Pipeline,20dd63fc661dc31a198c0c0e9980e7ec,,https://www.encodeproject.org/files/ENCFF101NVY/@@download/ENCFF101NVY.bam,GRCh38,V24,,,released,s3://encode-public/2016/02/19/4928bac4-564d-4646-a03c-a976eb0a7c4a/ENCFF101NVY.bam,,,,
ENCFF493XSP,bam,alignments,ENCSR931WGT,RNA-seq,EFO:0001187,HepG2,cell line,Homo sapiens,,,,,,,,,,,polyadenylated mRNA,,Trizol (LifeTech cat#: 15596-018),Trizol (LifeTech cat#: 15596-018),,True,2016-04-21,ENCODE,,,,2,,,,,,,"ENCFF397KFL, ENCFF742NER, ENCFF901DUO",2916995261,ENCODE Processing Pipeline,10976bd5a04b8552bdfe6018c598902b,,https://www.encodeproject.org/files/ENCFF493XSP/@@download/ENCFF493XSP.bam,GRCh38,V24,,,released,s3://encode-public/2016/02/19/1a46db6e-6c42-4471-8ff1-a5d40268bc59/ENCFF493XSP.bam,,,,
ENCFF588WMR,bam,alignments,ENCSR000CPJ,RNA-seq,CL:0000312,keratinocyte,primary cell,Homo sapiens,,,,,,,,,,,polyadenylated mRNA,rRNA,see document,see document,,True,2011-10-17,ENCODE,,,,3,,,,,,,"ENCFF000IFF, ENCFF000IFH, ENCFF742NER",18712368517,ENCODE Processing Pipeline,136ca2ff7dba8b118d5b802c71d47de8,,https://www.encodeproject.org/files/ENCFF588WMR/@@download/ENCFF588WMR.bam,GRCh38,V24,,,released,s3://encode-public/2016/02/29/c50fb647-1196-4271-9e7b-d7fd0b4cb210/ENCFF588WMR.bam,,,,
ENCFF310HII,bam,alignments,ENCSR000CPJ,RNA-seq,CL:0000312,keratinocyte,primary cell,Homo sapiens,,,,,,,,,,,polyadenylated mRNA,rRNA,see document,see document,,True,2011-10-17,ENCODE,,,,4,,,,,,,"ENCFF000IFI, ENCFF000IFW, ENCFF742NER",20598597063,ENCODE Processing Pipeline,9091754d67b932a63f797c7e06de2c4c,,https://www.encodeproject.org/files/ENCFF310HII/@@download/ENCFF310HII.bam,GRCh38,V24,,,released,s3://encode-public/2016/02/29/b8316864-2fc6-4029-bfb1-5167a92fb254/ENCFF310HII.bam,,,,
ENCFF862MPF,bam,alignments,ENCSR255VBV,RNA-seq,EFO:0001086,A549,cell line,Homo sapiens,dexamethasone,100 nM,6 hour,,,,,,,,polyadenylated mRNA,,RNeasy Plus Mini Kit Qiagen cat#74134 plus additional on column Dnase treatment,,,True,2016-05-05,GGR,,,,3,,,,,,,"ENCFF027WNI, ENCFF572LNM, GRCh38_no_alt_analysis_set_GCA_000001405.15, gencode.v22.annotation",816271471,"Tim Reddy, Duke",a2fd6a2c73ae5f6b24e2abf9743e8415,,https://www.encodeproject.org/files/ENCFF862MPF/@@download/ENCFF862MPF.bam,GRCh38,V22,,,released,s3://encode-public/2016/03/03/407663c4-7569-445d-be78-6434a9bf092d/ENCFF862MPF.bam,,,,
ENCFF894ZVD,bam,alignments,ENCSR255VBV,RNA-seq,EFO:0001086,A549,cell line,Homo sapiens,dexamethasone,100 nM,6 hour,,,,,,,,polyadenylated mRNA,,RNeasy Plus Mini Kit Qiagen cat#74134 plus additional on column Dnase treatment,,,True,2016-05-05,GGR,,,,2,,,,,,,"ENCFF170DCN, ENCFF351JIL, GRCh38_no_alt_analysis_set_GCA_000001405.15, gencode.v22.annotation",1349035417,"Tim Reddy, Duke",ab0527a0ccac471f14be57ac6d39ea80,,https://www.encodeproject.org/files/ENCFF894ZVD/@@download/ENCFF894ZVD.bam,GRCh38,V22,,,released,s3://encode-public/2016/03/03/4056d555-16f7-4b71-850a-16765c5601c1/ENCFF894ZVD.bam,,,,
ENCFF296GRX,bam,alignments,ENCSR255VBV,RNA-seq,EFO:0001086,A549,cell line,Homo sapiens,dexamethasone,100 nM,6 hour,,,,,,,,polyadenylated mRNA,,RNeasy Plus Mini Kit Qiagen cat#74134 plus additional on column Dnase treatment,,,True,2016-05-05,GGR,,,,4,,,,,,,"ENCFF282HYV, ENCFF394GUJ, GRCh38_no_alt_analysis_set_GCA_000001405.15, gencode.v22.annotation",1439503599,"Tim Reddy, Duke",3440c23469168945b223e7c46a232e5e,,https://www.encodeproject.org/files/ENCFF296GRX/@@download/ENCFF296GRX.bam,GRCh38,V22,,,released,s3://encode-public/2016/03/03/ef5a93ba-c29c-4284-b59e-d529372ad003/ENCFF296GRX.bam,,,,
ENCFF337ZCE,bam,alignments,ENCSR000CPL,RNA-seq,CL:0000312,keratinocyte,primary cell,Homo sapiens,,,,,,,,,,,polyadenylated mRNA,rRNA,see document,see document,,True,2011-10-17,ENCODE,,,,1,,,,,,,"ENCFF000HZQ, ENCFF000IAG, ENCFF742NER",23602840356,ENCODE Processing Pipeline,de3a71c15e4c9d4ab8890b13606ca98b,,https://www.encodeproject.org/files/ENCFF337ZCE/@@download/ENCFF337ZCE.bam,GRCh38,V24,,,released,s3://encode-public/2016/02/29/da127e17-6b1e-4910-8310-1b2707a55cc7/ENCFF337ZCE.bam,,,,
ENCFF930VVS,bam,alignments,ENCSR000CPL,RNA-seq,CL:0000312,keratinocyte,primary cell,Homo sapiens,,,,,,,,,,,polyadenylated mRNA,rRNA,see document,see document,,True,2011-10-17,ENCODE,,,,2,,,,,,,"ENCFF000HZR, ENCFF000IAJ, ENCFF742NER",22666803448,ENCODE Processing Pipeline,aaec9ffc774fa80dac66e3c84e3b19c8,,https://www.encodeproject.org/files/ENCFF930VVS/@@download/ENCFF930VVS.bam,GRCh38,V24,,,released,s3://encode-public/2016/02/29/4397511d-1397-4a0d-aa01-a8a162870b8e/ENCFF930VVS.bam,,,,
ENCFF308NAL,bam,alignments,ENCSR000CPL,RNA-seq,CL:0000312,keratinocyte,primary cell,Homo sapiens,,,,,,,,,,,polyadenylated mRNA,rRNA,see document,see document,,True,2011-10-17,ENCODE,,,,5,,,,,,,"ENCFF000IAH, ENCFF000IBZ, ENCFF742NER",19660447063,ENCODE Processing Pipeline,0eefee034b79111a23fbbc8027ad41b7,,https://www.encodeproject.org/files/ENCFF308NAL/@@download/ENCFF308NAL.bam,GRCh38,V24,,,released,s3://encode-public/2016/02/29/8fa8b1af-0cd4-4eed-bdd1-c1aaa56ab6e6/ENCFF308NAL.bam,,,,
ENCFF489LAR,bam,alignments,ENCSR002CTR,RNA-seq,CL:0000223,endodermal cell,in vitro differentiated cells,Homo sapiens,,,,,,,,,,,polyadenylated mRNA,,see document,,,True,2013-07-31,Roadmap,,,,1,,,,,,,"ENCFF023WJA, ENCFF103SIG, ENCFF354PXG, ENCFF404IFF, ENCFF409SDV, ENCFF677UKA, ENCFF742NER",37522741405,ENCODE Processing Pipeline,8836a55631dd1eb9d39b5a8268fed07c,,https://www.encodeproject.org/files/ENCFF489LAR/@@download/ENCFF489LAR.bam,GRCh38,V24,,,released,s3://encode-public/2018/01/18/e2347b6d-15e0-4b37-907c-ca45f0f9e043/ENCFF489LAR.bam,,,,
ENCFF125RAL,bam,alignments,ENCSR000CON,RNA-seq,EFO:0001086,A549,cell line,Homo sapiens,,,,,,,,,,,polyadenylated mRNA,rRNA,see document,see document,,True,2011-10-17,ENCODE,,,,1,,,,,,,"ENCFF000EJJ, ENCFF000EJV, ENCFF742NER",19067696537,ENCODE Processing Pipeline,193e71e49dde33c6b6d07351dec15277,,https://www.encodeproject.org/files/ENCFF125RAL/@@download/ENCFF125RAL.bam,GRCh38,V24,,,released,s3://encode-public/2016/07/07/71bd84b7-21f1-4721-be54-ca74f57fcdf2/ENCFF125RAL.bam,,,,
ENCFF739OVZ,bam,alignments,ENCSR000CON,RNA-seq,EFO:0001086,A549,cell line,Homo sapiens,,,,,,,,,,,polyadenylated mRNA,rRNA,see document,see document,,True,2011-10-17,ENCODE,,,,2,,,,,,,"ENCFF000EJW, ENCFF000EKB, ENCFF742NER",18818332128,ENCODE Processing Pipeline,a550ed5bec887881cefe64295e783665,,https://www.encodeproject.org/files/ENCFF739OVZ/@@download/ENCFF739OVZ.bam,GRCh38,V24,,,released,s3://encode-public/2016/07/07/b6cb7a87-21f8-49e4-a57d-4fe1ae8c690f/ENCFF739OVZ.bam,,,,
ENCFF401QEF,bam,alignments,ENCSR775KCE,RNA-seq,UBERON:0002370,thymus,tissue,Homo sapiens,,,,,,,,,,,polyadenylated mRNA,,see document,,,True,2013-07-31,Roadmap,,,,1,,,,,,,"ENCFF011SVS, ENCFF240ZOD, ENCFF307COH, ENCFF496EPZ, ENCFF531DGM, ENCFF560RYY, ENCFF662SDL, ENCFF676ZGN, ENCFF686JNB, ENCFF742NER, ENCFF768HOC, ENCFF884WTG, ENCFF887PDA",103250428048,ENCODE Processing Pipeline,340cbf58998a50caf81120f415c731e8,,https://www.encodeproject.org/files/ENCFF401QEF/@@download/ENCFF401QEF.bam,GRCh38,V24,,,released,s3://encode-public/2017/11/18/a3dc6291-5817-4700-b5ce-4231e8e44639/ENCFF401QEF.bam,,,,
ENCFF455XNT,bam,alignments,ENCSR656FIH,RNA-seq,EFO:0001086,A549,cell line,Homo sapiens,dexamethasone,100 nM,1 hour,,,,,,,,polyadenylated mRNA,,RNeasy Plus Mini Kit Qiagen cat#74134 plus additional on column Dnase treatment,,,True,2016-05-05,GGR,,,,2,,,,,,,"ENCFF079SNG, ENCFF418BDZ, GRCh38_no_alt_analysis_set_GCA_000001405.15, gencode.v22.annotation",983805616,"Tim Reddy, Duke",fd3a3272d572e4102ea9877b64c99d6b,,https://www.encodeproject.org/files/ENCFF455XNT/@@download/ENCFF455XNT.bam,GRCh38,V22,,,released,s3://encode-public/2016/03/03/b20aca7d-030f-4d42-8fad-a23c6c26b2fe/ENCFF455XNT.bam,,,,
ENCFF547DDR,bam,alignments,ENCSR656FIH,RNA-seq,EFO:0001086,A549,cell line,Homo sapiens,dexamethasone,100 nM,1 hour,,,,,,,,polyadenylated mRNA,,RNeasy Plus Mini Kit Qiagen cat#74134 plus additional on column Dnase treatment,,,True,2016-05-05,GGR,,,,4,,,,,,,"ENCFF891HOR, ENCFF968QVT, GRCh38_no_alt_analysis_set_GCA_000001405.15, gencode.v22.annotation",1476885941,"Tim Reddy, Duke",079aff4c60f162f86c54502f086e2735,,https://www.encodeproject.org/files/ENCFF547DDR/@@download/ENCFF547DDR.bam,GRCh38,V22,,,released,s3://encode-public/2016/03/03/19679146-6851-4581-b39b-70594f21b887/ENCFF547DDR.bam,,,,
ENCFF588DIF,bam,alignments,ENCSR656FIH,RNA-seq,EFO:0001086,A549,cell line,Homo sapiens,dexamethasone,100 nM,1 hour,,,,,,,,polyadenylated mRNA,,RNeasy Plus Mini Kit Qiagen cat#74134 plus additional on column Dnase treatment,,,True,2016-05-05,GGR,,,,1,,,,,,,"ENCFF186FZQ, ENCFF239YOS, GRCh38_no_alt_analysis_set_GCA_000001405.15, gencode.v22.annotation",903406890,"Tim Reddy, Duke",660c685a350e8a334f6b0144710ad773,,https://www.encodeproject.org/files/ENCFF588DIF/@@download/ENCFF588DIF.bam,GRCh38,V22,,,released,s3://encode-public/2016/03/03/097ac349-7b71-44f2-8140-b9887e980b5c/ENCFF588DIF.bam,,,,
ENCFF889ACJ,bam,alignments,ENCSR656FIH,RNA-seq,EFO:0001086,A549,cell line,Homo sapiens,dexamethasone,100 nM,1 hour,,,,,,,,polyadenylated mRNA,,RNeasy Plus Mini Kit Qiagen cat#74134 plus additional on column Dnase treatment,,,True,2016-05-05,GGR,,,,3,,,,,,,"ENCFF195LBK, ENCFF514VKH, GRCh38_no_alt_analysis_set_GCA_000001405.15, gencode.v22.annotation",1181967520,"Tim Reddy, Duke",6cbf8ab990240b772b7ce70a08cfbbc0,,https://www.encodeproject.org/files/ENCFF889ACJ/@@download/ENCFF889ACJ.bam,GRCh38,V22,,,released,s3://encode-public/2016/03/03/16be9faf-4196-496f-81cf-6bf3aa1cc002/ENCFF889ACJ.bam,,,,
ENCFF324RIZ,bam,alignments,ENCSR201WVA,RNA-seq,EFO:0005720,SK-MEL-5,cell line,Homo sapiens,,,,,,,,,,,polyadenylated mRNA,rRNA,see document,see document,,True,2015-06-17,ENCODE,,,,1,,,,,,,"ENCFF005NLJ, ENCFF635CQM, ENCFF742NER",10106075127,ENCODE Processing Pipeline,56aa45e45c8aab4d03e368d83095f8f9,,https://www.encodeproject.org/files/ENCFF324RIZ/@@download/ENCFF324RIZ.bam,GRCh38,V24,,,released,s3://encode-public/2016/02/26/4be68878-5906-4faa-8aa4-4877278ec1b6/ENCFF324RIZ.bam,,,,
ENCFF086PVY,bam,alignments,ENCSR201WVA,RNA-seq,EFO:0005720,SK-MEL-5,cell line,Homo sapiens,,,,,,,,,,,polyadenylated mRNA,rRNA,see document,see document,,True,2015-06-17,ENCODE,,,,2,,,,,,,"ENCFF365MLV, ENCFF394ODW, ENCFF742NER",12263195891,ENCODE Processing Pipeline,ee533fd421ef5b761f70c0549077f24b,,https://www.encodeproject.org/files/ENCFF086PVY/@@download/ENCFF086PVY.bam,GRCh38,V24,,,released,s3://encode-public/2016/02/26/3ebeac9b-1242-4a9b-8976-3326e7a377c2/ENCFF086PVY.bam,,,,
ENCFF297LMM,bam,alignments,ENCSR000CTO,RNA-seq,EFO:0001203,MCF-7,cell line,Homo sapiens,,,,,,,,,,,polyadenylated mRNA,rRNA,see document,see document,,True,2012-06-21,ENCODE,,,,3,,,,,,,"ENCFF000HTE, ENCFF000HVN, ENCFF742NER",25237209857,ENCODE Processing Pipeline,0e83466e7deb1c864c89aade96f9e560,,https://www.encodeproject.org/files/ENCFF297LMM/@@download/ENCFF297LMM.bam,GRCh38,V24,,,released,s3://encode-public/2016/07/07/a0dbb274-d946-4409-9285-a768aa8916b1/ENCFF297LMM.bam,,,,
ENCFF853CKX,bam,alignments,ENCSR000CTO,RNA-seq,EFO:0001203,MCF-7,cell line,Homo sapiens,,,,,,,,,,,polyadenylated mRNA,rRNA,see document,see document,,True,2012-06-21,ENCODE,,,,4,,,,,,,"ENCFF000HTD, ENCFF000HVM, ENCFF742NER",23440385299,ENCODE Processing Pipeline,018525c592d731537295f0841ea940b1,,https://www.encodeproject.org/files/ENCFF853CKX/@@download/ENCFF853CKX.bam,GRCh38,V24,,,released,s3://encode-public/2016/07/07/35c5dec3-e2fd-4e95-aa97-5a7257564936/ENCFF853CKX.bam,,,,
