File accession,File format,Output type,Experiment accession,Assay,Biosample term id,Biosample term name,Biosample type,Biosample organism,Biosample treatments,Biosample treatments amount,Biosample treatments duration,Biosample genetic modifications methods,Biosample genetic modifications categories,Biosample genetic modifications targets,Biosample genetic modifications gene targets,Biosample genetic modifications site coordinates,Biosample genetic modifications zygosity,Experiment target,Library made from,Library depleted in,Library extraction method,Library lysis method,Library crosslinking method,Library strand specific,Experiment date released,Project,RBNS protein concentration,Library fragmentation method,Library size range,Biological replicate(s),Technical replicate,Read length,Mapped read length,Run type,Paired end,Paired with,Derived from,Size,Lab,md5sum,dbxrefs,File download URL,Assembly,Genome annotation,Platform,Controlled by,File Status,s3_uri,Audit WARNING,Audit INTERNAL_ACTION,Audit NOT_COMPLIANT,Audit ERROR
ENCFF946EJI,bam,alignments,ENCSR680OFU,ChIP-seq,EFO:0002791,HeLa-S3,cell line,Homo sapiens,,,,,,,,,,EP300-human,DNA,,,,,False,2014-07-07,ENCODE,,,,2.0,,,36.0,,,,"ENCFF002EDG, ENCFF643CGH",737845357,ENCODE Processing Pipeline,6c3ecceebf28063b366fbacf6c88eef3,,https://www.encodeproject.org/files/ENCFF946EJI/@@download/ENCFF946EJI.bam,GRCh38,,,,released,s3://encode-public/2016/10/29/f11b7675-04d9-47e1-ba72-1f4ffb05d944/ENCFF946EJI.bam,,,,
ENCFF278VUO,bam,alignments,ENCSR680OFU,ChIP-seq,EFO:0002791,HeLa-S3,cell line,Homo sapiens,,,,,,,,,,EP300-human,DNA,,,,,False,2014-07-07,ENCODE,,,,1.0,,,36.0,,,,"ENCFF002EDE, ENCFF643CGH",814567834,ENCODE Processing Pipeline,512d82ea1fa3968f815f092e2aeff2d5,,https://www.encodeproject.org/files/ENCFF278VUO/@@download/ENCFF278VUO.bam,GRCh38,,,,released,s3://encode-public/2016/10/29/91c493e7-318a-4437-a922-4580412eb97a/ENCFF278VUO.bam,,,,
ENCFF149ZFH,bam,alignments,ENCSR192PBJ,ChIP-seq,EFO:0001086,A549,cell line,Homo sapiens,,,,,,,,,,JUN-human,DNA,,,,formaldehyde,False,2017-10-19,GGR,,,,2.0,1.0,,,,,,"ENCFF924XSP, GRCh38_no_alt_analysis_set_GCA_000001405.15",1024356154,"Tim Reddy, Duke",8713293f530579273203442d27911fd6,,https://www.encodeproject.org/files/ENCFF149ZFH/@@download/ENCFF149ZFH.bam,GRCh38,,,,released,s3://encode-public/2017/10/13/82316cb3-6486-41d5-9fba-ec6e0b61f48a/ENCFF149ZFH.bam,,,,
ENCFF259LMS,bam,alignments,ENCSR192PBJ,ChIP-seq,EFO:0001086,A549,cell line,Homo sapiens,,,,,,,,,,JUN-human,DNA,,,,formaldehyde,False,2017-10-19,GGR,,,,1.0,1.0,,,,,,"ENCFF800IWM, GRCh38_no_alt_analysis_set_GCA_000001405.15",835978309,"Tim Reddy, Duke",49a832997600f089ec23c284165ca1ab,,https://www.encodeproject.org/files/ENCFF259LMS/@@download/ENCFF259LMS.bam,GRCh38,,,,released,s3://encode-public/2017/10/13/05501255-1ad1-411f-bda9-2057f83178a9/ENCFF259LMS.bam,,,,
ENCFF018RZD,bam,alignments,ENCSR192PBJ,ChIP-seq,EFO:0001086,A549,cell line,Homo sapiens,,,,,,,,,,JUN-human,DNA,,,,formaldehyde,False,2017-10-19,GGR,,,,3.0,1.0,,,,,,"ENCFF619NSS, GRCh38_no_alt_analysis_set_GCA_000001405.15",872121006,"Tim Reddy, Duke",8bd17f2885357106ff0d519552e7c87e,,https://www.encodeproject.org/files/ENCFF018RZD/@@download/ENCFF018RZD.bam,GRCh38,,,,released,s3://encode-public/2017/10/13/246614c9-3a7e-499e-b03e-94e945044ffe/ENCFF018RZD.bam,,,,
ENCFF884LEJ,bam,alignments,ENCSR000BRI,ChIP-seq,EFO:0002784,GM12878,cell line,Homo sapiens,,,,,,,,,,RUNX3-human,DNA,,see document,see document,,False,2012-02-29,ENCODE,,,,2.0,,,36.0,,,,"ENCFF000OCP, ENCFF643CGH",1310865014,ENCODE Processing Pipeline,2c7328f9c0522b10017e23b87d6c443c,,https://www.encodeproject.org/files/ENCFF884LEJ/@@download/ENCFF884LEJ.bam,GRCh38,,,,released,s3://encode-public/2016/12/11/a77a353f-6557-48b0-818e-ef86b722fe7d/ENCFF884LEJ.bam,,,,
ENCFF579PRC,bam,alignments,ENCSR000BRI,ChIP-seq,EFO:0002784,GM12878,cell line,Homo sapiens,,,,,,,,,,RUNX3-human,DNA,,see document,see document,,False,2012-02-29,ENCODE,,,,1.0,,,36.0,,,,"ENCFF000OCO, ENCFF643CGH",1228544425,ENCODE Processing Pipeline,4fde830e948cda520da031390b6c7586,,https://www.encodeproject.org/files/ENCFF579PRC/@@download/ENCFF579PRC.bam,GRCh38,,,,released,s3://encode-public/2016/12/11/d6661f22-b9f8-4f04-a568-5e18500da529/ENCFF579PRC.bam,,,,
ENCFF492JIH,bam,alignments,ENCSR000EBT,ChIP-seq,EFO:0003042,H1,cell line,Homo sapiens,,,,,,,,,,CHD2-human,DNA,,see document,see document,,False,2012-05-14,ENCODE,,,,2.0,,,36.0,,,,"ENCFF000WRS, ENCFF643CGH",795626097,ENCODE Processing Pipeline,389f546524435c3d224ffdacc9f2d6f9,,https://www.encodeproject.org/files/ENCFF492JIH/@@download/ENCFF492JIH.bam,GRCh38,,,,released,s3://encode-public/2016/12/10/219f5969-9215-4ef8-b377-0f88c9908c03/ENCFF492JIH.bam,,,,
ENCFF598TAE,bam,alignments,ENCSR000EBT,ChIP-seq,EFO:0003042,H1,cell line,Homo sapiens,,,,,,,,,,CHD2-human,DNA,,see document,see document,,False,2012-05-14,ENCODE,,,,1.0,,,36.0,,,,"ENCFF000WRQ, ENCFF643CGH",956713616,ENCODE Processing Pipeline,1547820724d18aa399457404b25d0835,,https://www.encodeproject.org/files/ENCFF598TAE/@@download/ENCFF598TAE.bam,GRCh38,,,,released,s3://encode-public/2016/12/10/dfac9a18-9281-44f6-90f3-f7e4f1b0d2ce/ENCFF598TAE.bam,,,,
ENCFF756DSP,bam,alignments,ENCSR330ELC,ChIP-seq,EFO:0001086,A549,cell line,Homo sapiens,dexamethasone,100 nM,10 hour,,,,,,,SMC3-human,DNA,,,,formaldehyde,False,2018-03-15,GGR,,,,1.0,1.0,,,,,,"ENCFF034HWP, ENCFF419RSJ, GRCh38_no_alt_analysis_set_GCA_000001405.15",687674999,"Tim Reddy, Duke",ab0e01f8fe35a2f3f97f441f6c9c29e9,,https://www.encodeproject.org/files/ENCFF756DSP/@@download/ENCFF756DSP.bam,GRCh38,,,,released,s3://encode-public/2018/03/06/38af8969-d4d5-4b44-a192-47f346449ff4/ENCFF756DSP.bam,,,,
ENCFF124CFG,bam,alignments,ENCSR330ELC,ChIP-seq,EFO:0001086,A549,cell line,Homo sapiens,dexamethasone,100 nM,10 hour,,,,,,,SMC3-human,DNA,,,,formaldehyde,False,2018-03-15,GGR,,,,2.0,1.0,,,,,,"ENCFF419RSJ, ENCFF620MPI, GRCh38_no_alt_analysis_set_GCA_000001405.15",792245442,"Tim Reddy, Duke",a015a55fe55a2c702573c594e05f66af,,https://www.encodeproject.org/files/ENCFF124CFG/@@download/ENCFF124CFG.bam,GRCh38,,,,released,s3://encode-public/2018/03/06/ed31e745-248d-4563-8eef-68c53a0bb5e8/ENCFF124CFG.bam,,,,
ENCFF188XZN,bam,alignments,ENCSR330ELC,ChIP-seq,EFO:0001086,A549,cell line,Homo sapiens,dexamethasone,100 nM,10 hour,,,,,,,SMC3-human,DNA,,,,formaldehyde,False,2018-03-15,GGR,,,,3.0,1.0,,,,,,"ENCFF419RSJ, ENCFF853YBC, GRCh38_no_alt_analysis_set_GCA_000001405.15",583117884,"Tim Reddy, Duke",48bbfc98442b5db85d2200242f53f3b4,,https://www.encodeproject.org/files/ENCFF188XZN/@@download/ENCFF188XZN.bam,GRCh38,,,,released,s3://encode-public/2018/03/06/eef3c00a-ecda-4f73-a6e9-8e9174dd4098/ENCFF188XZN.bam,,,,
ENCFF831ANK,bam,alignments,ENCSR828NCB,ChIP-seq,EFO:0002784,GM12878,cell line,Homo sapiens,,,,,,,,,,GATAD2B-human,DNA,,,,,False,2017-05-17,ENCODE,,,,1.0,,,100.0,,,,"ENCFF023QAR, ENCFF643CGH, ENCFF785LRF",3039290727,ENCODE Processing Pipeline,6a9ce81f18df2772801560aa3db834aa,,https://www.encodeproject.org/files/ENCFF831ANK/@@download/ENCFF831ANK.bam,GRCh38,,,,released,s3://encode-public/2017/04/19/c7b4890b-430a-4cc4-8aed-9774b6f96236/ENCFF831ANK.bam,,,,
ENCFF159BQG,bam,alignments,ENCSR828NCB,ChIP-seq,EFO:0002784,GM12878,cell line,Homo sapiens,,,,,,,,,,GATAD2B-human,DNA,,,,,False,2017-05-17,ENCODE,,,,2.0,,,100.0,,,,"ENCFF263DDP, ENCFF643CGH, ENCFF861XUI",2591621597,ENCODE Processing Pipeline,bbc3fe3f43c2dfec4bb5be7539221da0,,https://www.encodeproject.org/files/ENCFF159BQG/@@download/ENCFF159BQG.bam,GRCh38,,,,released,s3://encode-public/2017/04/19/c2aaf18b-2a07-48c2-b11f-d81b5b958ee8/ENCFF159BQG.bam,,,,
ENCFF400BSN,bam,alignments,ENCSR000EGN,ChIP-seq,EFO:0002067,K562,cell line,Homo sapiens,,,,,,,,,,JUND-human,DNA,,see document,see document,,False,2011-10-29,ENCODE,,,,1.0,,,36.0,,,,"ENCFF000YSC, ENCFF643CGH",604873580,ENCODE Processing Pipeline,26ab887f1bc2d49d0ec1515bd2bb4f19,,https://www.encodeproject.org/files/ENCFF400BSN/@@download/ENCFF400BSN.bam,GRCh38,,,,released,s3://encode-public/2016/12/12/0f762a07-d54b-44be-9a59-f1428c760af0/ENCFF400BSN.bam,,,,
ENCFF321ZQU,bam,alignments,ENCSR000EGN,ChIP-seq,EFO:0002067,K562,cell line,Homo sapiens,,,,,,,,,,JUND-human,DNA,,see document,see document,,False,2011-10-29,ENCODE,,,,2.0,,,36.0,,,,"ENCFF000YSE, ENCFF643CGH",983134574,ENCODE Processing Pipeline,99aae290f9a2319d1f37728f91a552b6,,https://www.encodeproject.org/files/ENCFF321ZQU/@@download/ENCFF321ZQU.bam,GRCh38,,,,released,s3://encode-public/2016/12/12/8b5e8eef-fac5-4c69-b136-db3c7c5f535e/ENCFF321ZQU.bam,,,,
ENCFF509RDA,bam,alignments,ENCSR887MXT,ChIP-seq,EFO:0002791,HeLa-S3,cell line,Homo sapiens,,,,,,,,,,ZHX1-human,DNA,,,,,False,2014-07-07,ENCODE,,,,2.0,,,36.0,,,,"ENCFF002EDM, ENCFF643CGH",840540546,ENCODE Processing Pipeline,19cd5804106948e11e8dbf3daa074ebc,,https://www.encodeproject.org/files/ENCFF509RDA/@@download/ENCFF509RDA.bam,GRCh38,,,,released,s3://encode-public/2016/10/09/a3b28672-d399-4991-87ad-6266d1bab50f/ENCFF509RDA.bam,,,,
ENCFF683FRP,bam,alignments,ENCSR887MXT,ChIP-seq,EFO:0002791,HeLa-S3,cell line,Homo sapiens,,,,,,,,,,ZHX1-human,DNA,,,,,False,2014-07-07,ENCODE,,,,1.0,,,36.0,,,,"ENCFF002EDK, ENCFF643CGH",937090889,ENCODE Processing Pipeline,4e3c3a4bbd33a054f38e346eded3c305,,https://www.encodeproject.org/files/ENCFF683FRP/@@download/ENCFF683FRP.bam,GRCh38,,,,released,s3://encode-public/2016/10/09/e0c40a5a-de8d-4963-8119-8247b28863b5/ENCFF683FRP.bam,,,,
ENCFF722XIO,bam,alignments,ENCSR691CPM,ChIP-seq,UBERON:0002106,spleen,tissue,Homo sapiens,,,,,,,,,,POLR2A-human,DNA,,,,,False,2017-03-14,ENCODE,,,,1.0,,,100.0,,,,"ENCFF643CGH, ENCFF837IQA, ENCFF982FBQ",5732888080,ENCODE Processing Pipeline,7948c224d2cb87780be43d581454fd6a,,https://www.encodeproject.org/files/ENCFF722XIO/@@download/ENCFF722XIO.bam,GRCh38,,,,released,s3://encode-public/2017/03/13/e05cc616-fac3-4ec3-9161-d266769716cd/ENCFF722XIO.bam,,,,
ENCFF305RKU,bam,alignments,ENCSR604CKQ,ChIP-seq,EFO:0001086,A549,cell line,Homo sapiens,dexamethasone,100.0 nM,25.0 minute,,,,,,,JUN-human,DNA,,,,formaldehyde,False,2017-10-19,GGR,,,,2.0,1.0,,,,,,"ENCFF677ABK, GRCh38_no_alt_analysis_set_GCA_000001405.15",927587272,"Tim Reddy, Duke",eb52e89078cfa45d0bfcfc872c00c204,,https://www.encodeproject.org/files/ENCFF305RKU/@@download/ENCFF305RKU.bam,GRCh38,,,,released,s3://encode-public/2017/10/13/b2cf18ec-6444-41d4-bc3a-9a7202a32d78/ENCFF305RKU.bam,,,,
ENCFF050XGK,bam,alignments,ENCSR604CKQ,ChIP-seq,EFO:0001086,A549,cell line,Homo sapiens,dexamethasone,100.0 nM,25.0 minute,,,,,,,JUN-human,DNA,,,,formaldehyde,False,2017-10-19,GGR,,,,3.0,1.0,,,,,,"ENCFF677YRI, GRCh38_no_alt_analysis_set_GCA_000001405.15",783842985,"Tim Reddy, Duke",09b670aca1cba2364ed05d16b060078a,,https://www.encodeproject.org/files/ENCFF050XGK/@@download/ENCFF050XGK.bam,GRCh38,,,,released,s3://encode-public/2017/10/13/506b353e-4eae-478d-a959-382c91d729be/ENCFF050XGK.bam,,,,
ENCFF011SNQ,bam,alignments,ENCSR604CKQ,ChIP-seq,EFO:0001086,A549,cell line,Homo sapiens,dexamethasone,100.0 nM,25.0 minute,,,,,,,JUN-human,DNA,,,,formaldehyde,False,2017-10-19,GGR,,,,1.0,1.0,,,,,,"ENCFF636HXK, GRCh38_no_alt_analysis_set_GCA_000001405.15",604731111,"Tim Reddy, Duke",c30b320067271375a7b20d8f8b9cf402,,https://www.encodeproject.org/files/ENCFF011SNQ/@@download/ENCFF011SNQ.bam,GRCh38,,,,released,s3://encode-public/2017/10/13/668f5fda-7c7b-45ba-97a1-adda22644ecc/ENCFF011SNQ.bam,,,,
ENCFF640KGV,bam,alignments,ENCSR543DUC,ChIP-seq,UBERON:0004264,lower leg skin,tissue,Homo sapiens,,,,,,,,,,POLR2A-human,DNA,,,,,False,2017-03-20,ENCODE,,,,1.0,,,100.0,,,,"ENCFF246RFD, ENCFF641KSE, ENCFF643CGH",2830596261,ENCODE Processing Pipeline,62145edeb89da06bb703d12a0693c160,,https://www.encodeproject.org/files/ENCFF640KGV/@@download/ENCFF640KGV.bam,GRCh38,,,,released,s3://encode-public/2017/03/17/f3d6fc90-1087-403b-9a17-72fc8144c1ea/ENCFF640KGV.bam,,,,
ENCFF955ONR,bam,alignments,ENCSR857QEA,ChIP-seq,EFO:0001086,A549,cell line,Homo sapiens,dexamethasone,100.0 nM,5.0 minute,,,,,,,NR3C1-human,DNA,,,,formaldehyde,False,2017-10-19,GGR,,,,2.0,1.0,,,,,,"ENCFF036NIR, GRCh38_no_alt_analysis_set_GCA_000001405.15",844181113,"Tim Reddy, Duke",7f14d749231a9b789ad4d5331c474208,,https://www.encodeproject.org/files/ENCFF955ONR/@@download/ENCFF955ONR.bam,GRCh38,,,,released,s3://encode-public/2017/10/13/a2ed626e-c3c9-4d5f-a1ae-ddf0da87ff1c/ENCFF955ONR.bam,,,,
ENCFF755DFD,bam,alignments,ENCSR857QEA,ChIP-seq,EFO:0001086,A549,cell line,Homo sapiens,dexamethasone,100.0 nM,5.0 minute,,,,,,,NR3C1-human,DNA,,,,formaldehyde,False,2017-10-19,GGR,,,,3.0,1.0,,,,,,"ENCFF996MRF, GRCh38_no_alt_analysis_set_GCA_000001405.15",727406777,"Tim Reddy, Duke",8c95b6d93be00339c2abfe992a371448,,https://www.encodeproject.org/files/ENCFF755DFD/@@download/ENCFF755DFD.bam,GRCh38,,,,released,s3://encode-public/2017/10/13/9f568087-759f-4b2a-a191-606bec6a9f9a/ENCFF755DFD.bam,,,,
ENCFF880BMZ,bam,alignments,ENCSR857QEA,ChIP-seq,EFO:0001086,A549,cell line,Homo sapiens,dexamethasone,100.0 nM,5.0 minute,,,,,,,NR3C1-human,DNA,,,,formaldehyde,False,2017-10-19,GGR,,,,1.0,1.0,,,,,,"ENCFF078HPD, GRCh38_no_alt_analysis_set_GCA_000001405.15",757168086,"Tim Reddy, Duke",546a55664a5594f6d22bc7dd1f838b88,,https://www.encodeproject.org/files/ENCFF880BMZ/@@download/ENCFF880BMZ.bam,GRCh38,,,,released,s3://encode-public/2017/10/13/d242374b-0a36-4d07-84b3-181116f07ece/ENCFF880BMZ.bam,,,,
ENCFF494QGK,bam,alignments,ENCSR332EYT,ChIP-seq,EFO:0002784,GM12878,cell line,Homo sapiens,,,,,,,,,,STAT1-human,DNA,,,,,False,2014-07-07,ENCODE,,,,2.0,,,100.0,,,,"ENCFF002ELB, ENCFF002ELE, ENCFF643CGH",4211711908,ENCODE Processing Pipeline,741a07a60462f0852e78ef1e4ab57f68,,https://www.encodeproject.org/files/ENCFF494QGK/@@download/ENCFF494QGK.bam,GRCh38,,,,released,s3://encode-public/2016/10/29/48ea14e5-d20d-432b-bfd6-66182b723742/ENCFF494QGK.bam,,,,
ENCFF735CSF,bam,alignments,ENCSR332EYT,ChIP-seq,EFO:0002784,GM12878,cell line,Homo sapiens,,,,,,,,,,STAT1-human,DNA,,,,,False,2014-07-07,ENCODE,,,,1.0,,,100.0,,,,"ENCFF002EKZ, ENCFF002ELA, ENCFF643CGH",4605570442,ENCODE Processing Pipeline,27155ec9cf385540915998b934513617,,https://www.encodeproject.org/files/ENCFF735CSF/@@download/ENCFF735CSF.bam,GRCh38,,,,released,s3://encode-public/2016/10/29/2b362534-24ac-403d-8f95-136c7580a72d/ENCFF735CSF.bam,,,,
ENCFF575ROR,bam,alignments,ENCSR471EKW,ChIP-seq,EFO:0001086,A549,cell line,Homo sapiens,dexamethasone,100.0 nM,10.0 minute,,,,,,,NR3C1-human,DNA,,,,formaldehyde,False,2017-10-19,GGR,,,,2.0,1.0,,,,,,"ENCFF523WRT, GRCh38_no_alt_analysis_set_GCA_000001405.15",664640483,"Tim Reddy, Duke",93fb54e5f0d7db399060588c3ded90cd,,https://www.encodeproject.org/files/ENCFF575ROR/@@download/ENCFF575ROR.bam,GRCh38,,,,released,s3://encode-public/2017/10/13/1543df1a-c1b0-460a-85d2-84e4beea2ed7/ENCFF575ROR.bam,,,,
ENCFF792BBU,bam,alignments,ENCSR471EKW,ChIP-seq,EFO:0001086,A549,cell line,Homo sapiens,dexamethasone,100.0 nM,10.0 minute,,,,,,,NR3C1-human,DNA,,,,formaldehyde,False,2017-10-19,GGR,,,,1.0,1.0,,,,,,"ENCFF535ZZM, GRCh38_no_alt_analysis_set_GCA_000001405.15",752014886,"Tim Reddy, Duke",62508ebaec68b0f31702086242d06696,,https://www.encodeproject.org/files/ENCFF792BBU/@@download/ENCFF792BBU.bam,GRCh38,,,,released,s3://encode-public/2017/10/13/b65379b9-7503-4963-8fa7-6acf57d4ed3c/ENCFF792BBU.bam,,,,
ENCFF235RZJ,bam,alignments,ENCSR471EKW,ChIP-seq,EFO:0001086,A549,cell line,Homo sapiens,dexamethasone,100.0 nM,10.0 minute,,,,,,,NR3C1-human,DNA,,,,formaldehyde,False,2017-10-19,GGR,,,,3.0,1.0,,,,,,"ENCFF821TYS, GRCh38_no_alt_analysis_set_GCA_000001405.15",776777120,"Tim Reddy, Duke",b559e624b8c308942716e54dc9f19049,,https://www.encodeproject.org/files/ENCFF235RZJ/@@download/ENCFF235RZJ.bam,GRCh38,,,,released,s3://encode-public/2017/10/13/880be0f1-2dc4-4e99-bf6d-423eb4afc7b8/ENCFF235RZJ.bam,,,,
ENCFF695PBX,bam,alignments,ENCSR000ECQ,ChIP-seq,EFO:0002791,HeLa-S3,cell line,Homo sapiens,,,,,,,,,,SUPT20H-human,DNA,,see document,see document,,False,2011-10-29,ENCODE,,,,2.0,,,30.0,,,,"ENCFF000XLU, ENCFF643CGH",619607598,ENCODE Processing Pipeline,c9bdf40a39f488cc1a918347b8f5665b,,https://www.encodeproject.org/files/ENCFF695PBX/@@download/ENCFF695PBX.bam,GRCh38,,,,released,s3://encode-public/2017/07/11/4030bb9c-6486-455d-ab98-d079e5e8e57e/ENCFF695PBX.bam,,,,
ENCFF558RNX,bam,alignments,ENCSR000ECQ,ChIP-seq,EFO:0002791,HeLa-S3,cell line,Homo sapiens,,,,,,,,,,SUPT20H-human,DNA,,see document,see document,,False,2011-10-29,ENCODE,,,,1.0,,,30.0,,,,"ENCFF000XLR, ENCFF643CGH",452564345,ENCODE Processing Pipeline,ab398a589ab89ebcb59ad9c0d057936c,,https://www.encodeproject.org/files/ENCFF558RNX/@@download/ENCFF558RNX.bam,GRCh38,,,,released,s3://encode-public/2017/07/11/1b6895d1-a188-41a8-a491-1b3b089d6fd5/ENCFF558RNX.bam,,,,
ENCFF055QMP,bam,alignments,ENCSR000DYP,ChIP-seq,EFO:0002784,GM12878,cell line,Homo sapiens,,,,,,,,,,ZNF384-human,DNA,,see document,see document,,False,2012-08-20,ENCODE,,,,1.0,,,28.0,,,,"ENCFF000WGZ, ENCFF643CGH",650158600,ENCODE Processing Pipeline,ff66586806dd0483b810b46aeebffc91,,https://www.encodeproject.org/files/ENCFF055QMP/@@download/ENCFF055QMP.bam,GRCh38,,,,released,s3://encode-public/2017/01/05/92b7bfef-ccbc-410a-9bc8-713ac87931e0/ENCFF055QMP.bam,,,,
ENCFF230KKA,bam,alignments,ENCSR000DYP,ChIP-seq,EFO:0002784,GM12878,cell line,Homo sapiens,,,,,,,,,,ZNF384-human,DNA,,see document,see document,,False,2012-08-20,ENCODE,,,,2.0,,,28.0,,,,"ENCFF000WHB, ENCFF643CGH",630534023,ENCODE Processing Pipeline,c26f221e59a03016e91563a14a503e3b,,https://www.encodeproject.org/files/ENCFF230KKA/@@download/ENCFF230KKA.bam,GRCh38,,,,released,s3://encode-public/2017/01/05/8b92a350-8352-4df5-967f-9c63add64aec/ENCFF230KKA.bam,,,,
ENCFF598KSY,bam,alignments,ENCSR771GTF,ChIP-seq,EFO:0001187,HepG2,cell line,Homo sapiens,,,,,,,,,,SUZ12-human,DNA,,,,,False,2014-07-07,ENCODE,,,,1.0,,,36.0,,,,"ENCFF002EEA, ENCFF643CGH",746170462,ENCODE Processing Pipeline,4fd9946c5f3643e026995fd12e54b5d6,,https://www.encodeproject.org/files/ENCFF598KSY/@@download/ENCFF598KSY.bam,GRCh38,,,,released,s3://encode-public/2016/10/09/b0e585b6-d040-48e4-ba1a-12f1c0eedf95/ENCFF598KSY.bam,,,,
ENCFF136LXS,bam,alignments,ENCSR771GTF,ChIP-seq,EFO:0001187,HepG2,cell line,Homo sapiens,,,,,,,,,,SUZ12-human,DNA,,,,,False,2014-07-07,ENCODE,,,,2.0,,,36.0,,,,"ENCFF002EEF, ENCFF643CGH",632790233,ENCODE Processing Pipeline,15aeb14653ccb2007b96964c98fdadbd,,https://www.encodeproject.org/files/ENCFF136LXS/@@download/ENCFF136LXS.bam,GRCh38,,,,released,s3://encode-public/2016/10/09/d819d831-3ca7-4bd1-9898-52ce24a7bb8b/ENCFF136LXS.bam,,,,
ENCFF645GMV,bam,alignments,ENCSR091CSG,ChIP-seq,UBERON:0004550,gastroesophageal sphincter,tissue,Homo sapiens,,,,,,,,,,POLR2A-human,DNA,,,,,False,2017-03-20,ENCODE,,,,1.0,,,100.0,,,,"ENCFF163KIH, ENCFF336GML, ENCFF643CGH",3085653564,ENCODE Processing Pipeline,0f9bcbb59dd3e14219d32c344cb5495e,,https://www.encodeproject.org/files/ENCFF645GMV/@@download/ENCFF645GMV.bam,GRCh38,,,,released,s3://encode-public/2017/03/17/693a8b0a-734a-42f9-a4c1-2f7975a378d1/ENCFF645GMV.bam,,,,
ENCFF244WQG,bam,alignments,ENCSR729GXE,ChIP-seq,UBERON:0002106,spleen,tissue,Homo sapiens,,,,,,,,,,POLR2A-human,DNA,,,,,False,2017-03-14,ENCODE,,,,1.0,,,100.0,,,,"ENCFF019BTC, ENCFF643CGH, ENCFF894LNI",3980625370,ENCODE Processing Pipeline,79e294a4fc81d802252b7b3f42ddd906,,https://www.encodeproject.org/files/ENCFF244WQG/@@download/ENCFF244WQG.bam,GRCh38,,,,released,s3://encode-public/2017/03/13/4dab3380-a82a-437a-b5c2-313878457aed/ENCFF244WQG.bam,,,,
ENCFF948HZE,bam,alignments,ENCSR785OKZ,ChIP-seq,EFO:0002784,GM12878,cell line,Homo sapiens,,,,,,,,,,RB1-human,DNA,,,,formaldehyde,False,2017-06-07,ENCODE,,,,3.0,,,100.0,,,,"ENCFF002EKY, ENCFF002ELC, ENCFF643CGH",4514260906,ENCODE Processing Pipeline,6cb72b6016d7d982384f673dc48d4143,,https://www.encodeproject.org/files/ENCFF948HZE/@@download/ENCFF948HZE.bam,GRCh38,,,,released,s3://encode-public/2017/03/03/ffbf3796-331d-4db1-8f2b-1622ba0b0007/ENCFF948HZE.bam,,,,
ENCFF888KPM,bam,alignments,ENCSR785OKZ,ChIP-seq,EFO:0002784,GM12878,cell line,Homo sapiens,,,,,,,,,,RB1-human,DNA,,,,formaldehyde,False,2017-06-07,ENCODE,,,,4.0,,,101.0,,,,"ENCFF212KHQ, ENCFF441MWI, ENCFF643CGH",6371525075,ENCODE Processing Pipeline,e1cc41ab0edf0a0561070241c9a32b3d,,https://www.encodeproject.org/files/ENCFF888KPM/@@download/ENCFF888KPM.bam,GRCh38,,,,released,s3://encode-public/2017/03/03/b5425760-15da-477b-b411-cf9f637f941a/ENCFF888KPM.bam,,,,
ENCFF147KAY,bam,alignments,ENCSR000EXR,ChIP-seq,CL:0000765,erythroblast,primary cell,Homo sapiens,,,,,,,,,,GATA1-human,DNA,,see document,see document,,False,2011-10-29,ENCODE,,,,2.0,,,36.0,,,,"ENCFF000ZOV, ENCFF643CGH",723499008,ENCODE Processing Pipeline,c1cfb3fb7b8e9ed5a1f9b32fef388a97,,https://www.encodeproject.org/files/ENCFF147KAY/@@download/ENCFF147KAY.bam,GRCh38,,,,released,s3://encode-public/2016/12/10/5dc47742-26d1-427f-84ed-be8c3137ba9d/ENCFF147KAY.bam,,,,
ENCFF261SIF,bam,alignments,ENCSR000EXR,ChIP-seq,CL:0000765,erythroblast,primary cell,Homo sapiens,,,,,,,,,,GATA1-human,DNA,,see document,see document,,False,2011-10-29,ENCODE,,,,1.0,,,36.0,,,,"ENCFF000ZOT, ENCFF643CGH",720538536,ENCODE Processing Pipeline,a9ad44e34d40b614b2d6e9e92ee4147c,,https://www.encodeproject.org/files/ENCFF261SIF/@@download/ENCFF261SIF.bam,GRCh38,,,,released,s3://encode-public/2016/12/10/00a5325c-b4e7-4122-9a52-09a354d6d2e5/ENCFF261SIF.bam,,,,
ENCFF154GZC,bam,alignments,ENCSR000DYT,ChIP-seq,EFO:0002784,GM12878,cell line,Homo sapiens,,,,,,,,,,SREBF2-human,DNA,,see document,see document,,False,2012-08-20,ENCODE,,,,1.0,,,36.0,,,,"ENCFF000WEF, ENCFF643CGH",838024224,ENCODE Processing Pipeline,11f75038b750a335c262eb232820b4c4,,https://www.encodeproject.org/files/ENCFF154GZC/@@download/ENCFF154GZC.bam,GRCh38,,,,released,s3://encode-public/2016/12/11/80916845-47ad-47e9-adbe-bc1fd6283e7c/ENCFF154GZC.bam,,,,
