File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF046QRA	bam	alignments	ENCSR582UTE	ChIP-seq	UBERON:0000945	stomach	tissue	Homo sapiens										H3K27ac-human	DNA		see document			False	2013-07-31	Roadmap				1			50				ENCFF282DOJ, ENCFF807MUK	944799618	ENCODE Processing Pipeline	b71fe2bc1c346e8c6df9fa437e1dc29c		https://www.encodeproject.org/files/ENCFF046QRA/@@download/ENCFF046QRA.bam	hg19				released	s3://encode-public/2017/05/10/de2541d8-23a0-441c-8e23-174d11d50e48/ENCFF046QRA.bam				
ENCFF181UKG	bam	unfiltered alignments	ENCSR236XRR	ChIP-seq	EFO:0007102	iPS-15b	cell line	Homo sapiens										H3K4me3-human	DNA		see document			False	2013-07-31	Roadmap				1			36				ENCFF065SEK, ENCFF643CGH	1283824600	ENCODE Processing Pipeline	6091ca26c0288bedd577c0b59421ddbe		https://www.encodeproject.org/files/ENCFF181UKG/@@download/ENCFF181UKG.bam	GRCh38				released	s3://encode-public/2016/12/19/6e50d314-8030-4282-b9c1-b2eb2bff38ba/ENCFF181UKG.bam				
ENCFF577QQF	bam	unfiltered alignments	ENCSR236XRR	ChIP-seq	EFO:0007102	iPS-15b	cell line	Homo sapiens										H3K4me3-human	DNA		see document			False	2013-07-31	Roadmap				1			36				ENCFF065SEK, ENCFF807MUK	1272913924	ENCODE Processing Pipeline	27c22a8171341e38c18299b60ace79dc		https://www.encodeproject.org/files/ENCFF577QQF/@@download/ENCFF577QQF.bam	hg19				released	s3://encode-public/2016/12/19/0ade32da-a222-49bd-ac9b-cf106a50962f/ENCFF577QQF.bam				
ENCFF647XOH	bam	alignments	ENCSR236XRR	ChIP-seq	EFO:0007102	iPS-15b	cell line	Homo sapiens										H3K4me3-human	DNA		see document			False	2013-07-31	Roadmap				1			36				ENCFF065SEK, ENCFF643CGH	842826400	ENCODE Processing Pipeline	5737e3589f1f90745837ecda63890602		https://www.encodeproject.org/files/ENCFF647XOH/@@download/ENCFF647XOH.bam	GRCh38				released	s3://encode-public/2016/12/19/9b3a3688-cf61-441b-b178-36c581f63862/ENCFF647XOH.bam				
ENCFF102IZW	bam	alignments	ENCSR236XRR	ChIP-seq	EFO:0007102	iPS-15b	cell line	Homo sapiens										H3K4me3-human	DNA		see document			False	2013-07-31	Roadmap				1			36				ENCFF065SEK, ENCFF807MUK	843348057	ENCODE Processing Pipeline	7cab19d1c7ccdd2f8ba36f20043e59ab		https://www.encodeproject.org/files/ENCFF102IZW/@@download/ENCFF102IZW.bam	hg19				released	s3://encode-public/2016/12/19/94c65e41-a76a-4e12-bd22-8b6fe56d4ddc/ENCFF102IZW.bam				
ENCFF965QSJ	bam	unfiltered alignments	ENCSR213SMK	ChIP-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K27ac-human	DNA		see document			False	2013-07-31	Roadmap				1			36				ENCFF643CGH, ENCFF690WBN	1974494351	ENCODE Processing Pipeline	86d75ac44efadac7226c3a6854dbfbff		https://www.encodeproject.org/files/ENCFF965QSJ/@@download/ENCFF965QSJ.bam	GRCh38				released	s3://encode-public/2017/05/09/ec1518d8-4c51-41b5-9aac-4dfc41718398/ENCFF965QSJ.bam				
ENCFF513EGS	bam	unfiltered alignments	ENCSR213SMK	ChIP-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K27ac-human	DNA		see document			False	2013-07-31	Roadmap				1			36				ENCFF690WBN, ENCFF807MUK	1969634005	ENCODE Processing Pipeline	6344140012f026e1722683fd9fed028b		https://www.encodeproject.org/files/ENCFF513EGS/@@download/ENCFF513EGS.bam	hg19				released	s3://encode-public/2017/05/09/68bd28dd-12dc-4ab2-b274-b408de34465d/ENCFF513EGS.bam				
ENCFF184UEN	bam	alignments	ENCSR213SMK	ChIP-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K27ac-human	DNA		see document			False	2013-07-31	Roadmap				1			36				ENCFF690WBN, ENCFF807MUK	1251302784	ENCODE Processing Pipeline	10882b77c20cc94992a440e1a9f215e8		https://www.encodeproject.org/files/ENCFF184UEN/@@download/ENCFF184UEN.bam	hg19				released	s3://encode-public/2017/05/09/37a8bbe8-3e1b-4218-a4eb-cde820928175/ENCFF184UEN.bam				
ENCFF118ACN	bam	alignments	ENCSR213SMK	ChIP-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K27ac-human	DNA		see document			False	2013-07-31	Roadmap				1			36				ENCFF643CGH, ENCFF690WBN	1250987748	ENCODE Processing Pipeline	9983ba836d1683c8e8f5aa12ace19e97		https://www.encodeproject.org/files/ENCFF118ACN/@@download/ENCFF118ACN.bam	GRCh38				released	s3://encode-public/2017/05/09/60353fc7-29df-4747-b104-b6de9f7ee0e9/ENCFF118ACN.bam				
ENCFF921BKE	bam	alignments	ENCSR462JVS	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	7 hour							H3K4me1-human	DNA				formaldehyde	False	2016-07-21	GGR				2							ENCFF034CSU, ENCFF220FIN, GRCh38_no_alt_analysis_set_GCA_000001405.15	1014414034	Tim Reddy, Duke	db57fc037984846dc478eac10dc56404		https://www.encodeproject.org/files/ENCFF921BKE/@@download/ENCFF921BKE.bam	GRCh38				released	s3://encode-public/2016/05/31/eb8f91ae-38a4-42f2-b3ad-9231f39508ef/ENCFF921BKE.bam				
ENCFF973VYJ	bam	alignments	ENCSR462JVS	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	7 hour							H3K4me1-human	DNA				formaldehyde	False	2016-07-21	GGR				3							ENCFF220FIN, ENCFF713YRP, GRCh38_no_alt_analysis_set_GCA_000001405.15	919872564	Tim Reddy, Duke	d1b44b3a56363bcc1b3d45954334c34a		https://www.encodeproject.org/files/ENCFF973VYJ/@@download/ENCFF973VYJ.bam	GRCh38				released	s3://encode-public/2016/05/31/90f8afb9-452b-43ea-ac25-66bc43ca0daf/ENCFF973VYJ.bam				
ENCFF467UFU	bam	alignments	ENCSR462JVS	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	7 hour							H3K4me1-human	DNA				formaldehyde	False	2016-07-21	GGR				1							ENCFF033TUL, ENCFF220FIN, GRCh38_no_alt_analysis_set_GCA_000001405.15	1515169089	Tim Reddy, Duke	c21d99687ecd139a9747e60302e502d3		https://www.encodeproject.org/files/ENCFF467UFU/@@download/ENCFF467UFU.bam	GRCh38				released	s3://encode-public/2016/05/31/2d2ae3b1-4448-4cd9-b021-6aba5ff2014f/ENCFF467UFU.bam				
ENCFF117UDM	bam	redacted unfiltered alignments	ENCSR014TDK	ChIP-seq	UBERON:0001871	temporal lobe	tissue	Homo sapiens										H3K27ac-human	DNA		see document			False	2013-07-31	Roadmap				1			36				ENCFF167SMH, ENCFF342VAP, ENCFF643CGH, ENCFF687QYO	321469259	ENCODE Processing Pipeline	ba6f40d2fefedc14f4e728a5671284d3		https://www.encodeproject.org/files/ENCFF117UDM/@@download/ENCFF117UDM.bam	GRCh38				released	s3://encode-public/2017/10/13/36f73766-0e75-4bfa-b95b-60846012cacf/ENCFF117UDM.bam				
ENCFF204MGC	bam	redacted alignments	ENCSR014TDK	ChIP-seq	UBERON:0001871	temporal lobe	tissue	Homo sapiens										H3K27ac-human	DNA		see document			False	2013-07-31	Roadmap				1			36				ENCFF167SMH, ENCFF342VAP, ENCFF643CGH, ENCFF687QYO	197155787	ENCODE Processing Pipeline	efef75a9be3640a88433053315500ddf		https://www.encodeproject.org/files/ENCFF204MGC/@@download/ENCFF204MGC.bam	GRCh38				released	s3://encode-public/2017/10/16/6b45c1f2-f5b6-4a68-9a8e-ada579691abc/ENCFF204MGC.bam				
ENCFF305NUO	bam	redacted unfiltered alignments	ENCSR014TDK	ChIP-seq	UBERON:0001871	temporal lobe	tissue	Homo sapiens										H3K27ac-human	DNA		see document			False	2013-07-31	Roadmap				1			36				ENCFF167SMH, ENCFF342VAP, ENCFF687QYO, ENCFF807MUK	228809968	ENCODE Processing Pipeline	934adcde249a877c24b72a212d07de07		https://www.encodeproject.org/files/ENCFF305NUO/@@download/ENCFF305NUO.bam	hg19				released	s3://encode-public/2018/01/20/c1d2e147-8b00-4480-a69a-80d4a4185a16/ENCFF305NUO.bam				
ENCFF398LQI	bam	redacted alignments	ENCSR014TDK	ChIP-seq	UBERON:0001871	temporal lobe	tissue	Homo sapiens										H3K27ac-human	DNA		see document			False	2013-07-31	Roadmap				1			36				ENCFF167SMH, ENCFF342VAP, ENCFF687QYO, ENCFF807MUK	166889887	ENCODE Processing Pipeline	65777c8c905ee7e3399f32c40018bb81		https://www.encodeproject.org/files/ENCFF398LQI/@@download/ENCFF398LQI.bam	hg19				released	s3://encode-public/2018/01/20/7295b0c4-0f34-41a7-a73e-08b31d43c3e7/ENCFF398LQI.bam				
ENCFF888MNR	bam	unfiltered alignments	ENCSR454VRA	ChIP-seq	UBERON:0002108	small intestine	tissue	Homo sapiens										H3K27ac-human	DNA		see document			False	2013-07-31	Roadmap				1			36				ENCFF807MUK, ENCFF910WPG	1552680532	ENCODE Processing Pipeline	66bbbd404a5405fd548b0c37349796d9		https://www.encodeproject.org/files/ENCFF888MNR/@@download/ENCFF888MNR.bam	hg19				released	s3://encode-public/2017/04/05/72b586d6-0a45-4cc3-a8a4-a01715c8043e/ENCFF888MNR.bam				
ENCFF688AAJ	bam	unfiltered alignments	ENCSR454VRA	ChIP-seq	UBERON:0002108	small intestine	tissue	Homo sapiens										H3K27ac-human	DNA		see document			False	2013-07-31	Roadmap				1			36				ENCFF643CGH, ENCFF910WPG	1555613510	ENCODE Processing Pipeline	e19c82559d4ccba2b2224ec1e82fb178		https://www.encodeproject.org/files/ENCFF688AAJ/@@download/ENCFF688AAJ.bam	GRCh38				released	s3://encode-public/2017/04/05/d8dbb839-a986-4304-a6c0-0e2a2f340001/ENCFF688AAJ.bam				
ENCFF130IBQ	bam	alignments	ENCSR454VRA	ChIP-seq	UBERON:0002108	small intestine	tissue	Homo sapiens										H3K27ac-human	DNA		see document			False	2013-07-31	Roadmap				1			36				ENCFF807MUK, ENCFF910WPG	1002348605	ENCODE Processing Pipeline	74cfc31633df21ebc96a958d43ac09b6		https://www.encodeproject.org/files/ENCFF130IBQ/@@download/ENCFF130IBQ.bam	hg19				released	s3://encode-public/2017/04/05/d20f2171-e360-4344-a043-8c7eb61ddfc9/ENCFF130IBQ.bam				
ENCFF915JKN	bam	alignments	ENCSR454VRA	ChIP-seq	UBERON:0002108	small intestine	tissue	Homo sapiens										H3K27ac-human	DNA		see document			False	2013-07-31	Roadmap				1			36				ENCFF643CGH, ENCFF910WPG	1001958455	ENCODE Processing Pipeline	0ebdb0d9d471f372ca4ed1746c5dd0e5		https://www.encodeproject.org/files/ENCFF915JKN/@@download/ENCFF915JKN.bam	GRCh38				released	s3://encode-public/2017/04/05/0a940cd6-b3c7-4a85-a0c3-80322627f276/ENCFF915JKN.bam				
ENCFF813RLF	bam	alignments	ENCSR285FZP	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	7 hour							H3K4me3-human	DNA				formaldehyde	False	2016-07-21	GGR				2							ENCFF220FIN, ENCFF788QPV, GRCh38_no_alt_analysis_set_GCA_000001405.15	1293429161	Tim Reddy, Duke	caa48bb4ae1d300d2c0072f9659a7bd8		https://www.encodeproject.org/files/ENCFF813RLF/@@download/ENCFF813RLF.bam	GRCh38				released	s3://encode-public/2016/05/31/bd7030c5-76a6-469d-8e15-1f284ca20155/ENCFF813RLF.bam				
ENCFF938GXF	bam	alignments	ENCSR285FZP	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	7 hour							H3K4me3-human	DNA				formaldehyde	False	2016-07-21	GGR				3							ENCFF220FIN, ENCFF688BTY, GRCh38_no_alt_analysis_set_GCA_000001405.15	875553493	Tim Reddy, Duke	37e73b264a49491c6425534a47904172		https://www.encodeproject.org/files/ENCFF938GXF/@@download/ENCFF938GXF.bam	GRCh38				released	s3://encode-public/2016/05/31/3da3bf80-20db-4ca8-bc81-d398ab41c31c/ENCFF938GXF.bam				
ENCFF029JEZ	bam	alignments	ENCSR285FZP	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	7 hour							H3K4me3-human	DNA				formaldehyde	False	2016-07-21	GGR				1							ENCFF220FIN, ENCFF336UWC, GRCh38_no_alt_analysis_set_GCA_000001405.15	1070856318	Tim Reddy, Duke	cc4fb5f8d3c6dbdbb74217255b8b72d5		https://www.encodeproject.org/files/ENCFF029JEZ/@@download/ENCFF029JEZ.bam	GRCh38				released	s3://encode-public/2016/05/31/7076e9e9-4994-4647-b7e0-aad2bc6db5e2/ENCFF029JEZ.bam				
ENCFF892WLQ	bam	alignments	ENCSR094VCE	ChIP-seq	EFO:0005724	MM.1S	cell line	Homo sapiens										H3K4me1-human	DNA					False	2016-05-06	ENCODE				1			36				ENCFF709MXB, ENCFF807MUK	2495099545	ENCODE Processing Pipeline	4aeeb24daf6b31f198b718ae001af7f1		https://www.encodeproject.org/files/ENCFF892WLQ/@@download/ENCFF892WLQ.bam	hg19				released	s3://encode-public/2015/12/17/1cf87876-7300-4cd7-bdb6-db395e67ef18/ENCFF892WLQ.bam				
ENCFF753TDP	bam	unfiltered alignments	ENCSR094VCE	ChIP-seq	EFO:0005724	MM.1S	cell line	Homo sapiens										H3K4me1-human	DNA					False	2016-05-06	ENCODE				2							ENCFF643CGH, ENCFF842WEN	1387773386	ENCODE Processing Pipeline	03fdec2c76a0d444edf6099154ec1c42		https://www.encodeproject.org/files/ENCFF753TDP/@@download/ENCFF753TDP.bam	GRCh38				archived	s3://encode-public/2016/06/23/e07fa4cd-5059-446e-9204-6c93feb41ed8/ENCFF753TDP.bam				
ENCFF672UEG	bam	unfiltered alignments	ENCSR094VCE	ChIP-seq	EFO:0005724	MM.1S	cell line	Homo sapiens										H3K4me1-human	DNA					False	2016-05-06	ENCODE				1							ENCFF643CGH, ENCFF709MXB	3592543578	ENCODE Processing Pipeline	f17cf3541b459f5014e6b669fe0e5d52		https://www.encodeproject.org/files/ENCFF672UEG/@@download/ENCFF672UEG.bam	GRCh38				released	s3://encode-public/2016/06/22/39bafdb6-3548-4555-afd1-4d87a67af04f/ENCFF672UEG.bam				
ENCFF482YXU	bam	alignments	ENCSR094VCE	ChIP-seq	EFO:0005724	MM.1S	cell line	Homo sapiens										H3K4me1-human	DNA					False	2016-05-06	ENCODE				1							ENCFF643CGH, ENCFF709MXB	2493942520	ENCODE Processing Pipeline	9eb1481fc722f77fceb5e0ebee38191f		https://www.encodeproject.org/files/ENCFF482YXU/@@download/ENCFF482YXU.bam	GRCh38				released	s3://encode-public/2016/06/23/1bd6f5ea-7fd3-49c8-9b32-377861ce7972/ENCFF482YXU.bam				
ENCFF583DRF	bam	alignments	ENCSR094VCE	ChIP-seq	EFO:0005724	MM.1S	cell line	Homo sapiens										H3K4me1-human	DNA					False	2016-05-06	ENCODE				2							ENCFF643CGH, ENCFF842WEN	1013590082	ENCODE Processing Pipeline	8ae9b81a37e9c11307bdb704d7568443		https://www.encodeproject.org/files/ENCFF583DRF/@@download/ENCFF583DRF.bam	GRCh38				archived	s3://encode-public/2016/06/23/3cd1c6e4-7fd1-4361-b669-5a87406dfa04/ENCFF583DRF.bam				
ENCFF942KMP	bam	unfiltered alignments	ENCSR094VCE	ChIP-seq	EFO:0005724	MM.1S	cell line	Homo sapiens										H3K4me1-human	DNA					False	2016-05-06	ENCODE				1			36				ENCFF709MXB, ENCFF807MUK	3575084067	ENCODE Processing Pipeline	ecc67f6bc4fb82a5cd16573a99d2bc34		https://www.encodeproject.org/files/ENCFF942KMP/@@download/ENCFF942KMP.bam	hg19				released	s3://encode-public/2016/09/27/11327400-63c6-477e-ab1e-3ac6dae41db3/ENCFF942KMP.bam				
ENCFF939GWB	bam	unfiltered alignments	ENCSR094VCE	ChIP-seq	EFO:0005724	MM.1S	cell line	Homo sapiens										H3K4me1-human	DNA					False	2016-05-06	ENCODE				2			36				ENCFF039TOU, ENCFF807MUK, ENCFF842WEN, ENCFF875RPA	3446258243	ENCODE Processing Pipeline	d257131794bfc9cad7344a3e48e3e14d		https://www.encodeproject.org/files/ENCFF939GWB/@@download/ENCFF939GWB.bam	hg19				released	s3://encode-public/2016/09/27/4dcdf387-351a-42b6-a064-4c7ca0833af6/ENCFF939GWB.bam				
ENCFF250PBC	bam	alignments	ENCSR094VCE	ChIP-seq	EFO:0005724	MM.1S	cell line	Homo sapiens										H3K4me1-human	DNA					False	2016-05-06	ENCODE				2			36				ENCFF039TOU, ENCFF807MUK, ENCFF842WEN, ENCFF875RPA	2525958964	ENCODE Processing Pipeline	fdc9695b1b50c6aca9384d06b2aeabbc		https://www.encodeproject.org/files/ENCFF250PBC/@@download/ENCFF250PBC.bam	hg19				released	s3://encode-public/2016/09/27/89b7336b-cdce-4056-9317-587ac19fd8e9/ENCFF250PBC.bam				
ENCFF045AKC	bam	unfiltered alignments	ENCSR094VCE	ChIP-seq	EFO:0005724	MM.1S	cell line	Homo sapiens										H3K4me1-human	DNA					False	2016-05-06	ENCODE				2			36				ENCFF039TOU, ENCFF643CGH, ENCFF842WEN, ENCFF875RPA	3464293898	ENCODE Processing Pipeline	c681415a99e289048f630c8e26cecffe		https://www.encodeproject.org/files/ENCFF045AKC/@@download/ENCFF045AKC.bam	GRCh38				released	s3://encode-public/2016/09/27/3564cb54-40e8-4c4a-ac1e-ef68265560d3/ENCFF045AKC.bam				
ENCFF771KPA	bam	alignments	ENCSR094VCE	ChIP-seq	EFO:0005724	MM.1S	cell line	Homo sapiens										H3K4me1-human	DNA					False	2016-05-06	ENCODE				2			36				ENCFF039TOU, ENCFF643CGH, ENCFF842WEN, ENCFF875RPA	2524784025	ENCODE Processing Pipeline	36ccd4eff7f47f710cfcd9ff0faa95d7		https://www.encodeproject.org/files/ENCFF771KPA/@@download/ENCFF771KPA.bam	GRCh38				released	s3://encode-public/2016/09/27/a33b6f35-0279-41f8-852d-2b46f2255705/ENCFF771KPA.bam				
ENCFF390SEU	bam	redacted alignments	ENCSR426CZM	ChIP-seq	NTR:0000427	neurosphere	primary cell	Homo sapiens										H3K36me3-human	DNA		see document			False	2013-07-31	Roadmap				1			76				ENCFF614ADU, ENCFF643CGH	1065656320	ENCODE Processing Pipeline	34f5dd142f2e9675e7ee6f4440437fc4		https://www.encodeproject.org/files/ENCFF390SEU/@@download/ENCFF390SEU.bam	GRCh38				released	s3://encode-public/2017/11/09/3d0ae22d-5960-421d-b750-7ea96c8c2af8/ENCFF390SEU.bam				
ENCFF506GMY	bam	redacted unfiltered alignments	ENCSR426CZM	ChIP-seq	NTR:0000427	neurosphere	primary cell	Homo sapiens										H3K36me3-human	DNA		see document			False	2013-07-31	Roadmap				1			76				ENCFF614ADU, ENCFF643CGH	1313201980	ENCODE Processing Pipeline	8389deec59fada410f0849ef58a87a2f		https://www.encodeproject.org/files/ENCFF506GMY/@@download/ENCFF506GMY.bam	GRCh38				released	s3://encode-public/2017/11/09/06f06d31-d078-4087-9d30-ec2752e3c3ef/ENCFF506GMY.bam				
ENCFF768VIO	bam	redacted unfiltered alignments	ENCSR426CZM	ChIP-seq	NTR:0000427	neurosphere	primary cell	Homo sapiens										H3K36me3-human	DNA		see document			False	2013-07-31	Roadmap				1			76				ENCFF614ADU, ENCFF807MUK	1296953810	ENCODE Processing Pipeline	e09b94c6fe1834c8c388fb2ae661ff7e		https://www.encodeproject.org/files/ENCFF768VIO/@@download/ENCFF768VIO.bam	hg19				released	s3://encode-public/2018/01/20/c6649128-cd93-45e3-b7eb-549845f97770/ENCFF768VIO.bam				
ENCFF546DAV	bam	redacted alignments	ENCSR426CZM	ChIP-seq	NTR:0000427	neurosphere	primary cell	Homo sapiens										H3K36me3-human	DNA		see document			False	2013-07-31	Roadmap				1			76				ENCFF614ADU, ENCFF807MUK	1064824782	ENCODE Processing Pipeline	f3c038e92f6cb9aef8f26040a674cd70		https://www.encodeproject.org/files/ENCFF546DAV/@@download/ENCFF546DAV.bam	hg19				released	s3://encode-public/2018/01/20/9aaf262f-1034-4c94-8dca-71cb208c6018/ENCFF546DAV.bam				
ENCFF817HWG	bam	redacted unfiltered alignments	ENCSR420IOA	ChIP-seq	UBERON:0000305	amnion	tissue	Homo sapiens										H3K4me3-human	DNA		see document			False	2013-07-31	Roadmap				1			75				ENCFF318FHT, ENCFF643CGH	321716625	ENCODE Processing Pipeline	709c3d69c69e3c2ad5e8637680f5c5d1		https://www.encodeproject.org/files/ENCFF817HWG/@@download/ENCFF817HWG.bam	GRCh38				released	s3://encode-public/2017/11/09/a7eef57f-4510-4a2d-a061-9b4f36f0e285/ENCFF817HWG.bam				
ENCFF889BNV	bam	redacted alignments	ENCSR420IOA	ChIP-seq	UBERON:0000305	amnion	tissue	Homo sapiens										H3K4me3-human	DNA		see document			False	2013-07-31	Roadmap				1			75				ENCFF318FHT, ENCFF643CGH	250175782	ENCODE Processing Pipeline	07bd81640032660593014d415e916faf		https://www.encodeproject.org/files/ENCFF889BNV/@@download/ENCFF889BNV.bam	GRCh38				released	s3://encode-public/2017/11/09/6a9e5c38-2cd2-4db5-bb25-9652d7c624ba/ENCFF889BNV.bam				
ENCFF743QMM	bam	redacted unfiltered alignments	ENCSR420IOA	ChIP-seq	UBERON:0000305	amnion	tissue	Homo sapiens										H3K4me3-human	DNA		see document			False	2013-07-31	Roadmap				1			75				ENCFF318FHT, ENCFF807MUK	316954080	ENCODE Processing Pipeline	9855c3f3372c75c7d3ea6817865e743f		https://www.encodeproject.org/files/ENCFF743QMM/@@download/ENCFF743QMM.bam	hg19				released	s3://encode-public/2018/01/20/7aab4ed7-2b75-404a-8d17-2058461b7dcc/ENCFF743QMM.bam				
ENCFF212MWU	bam	redacted alignments	ENCSR420IOA	ChIP-seq	UBERON:0000305	amnion	tissue	Homo sapiens										H3K4me3-human	DNA		see document			False	2013-07-31	Roadmap				1			75				ENCFF318FHT, ENCFF807MUK	249928541	ENCODE Processing Pipeline	7a587efc876f6122f476f6a3fd10012e		https://www.encodeproject.org/files/ENCFF212MWU/@@download/ENCFF212MWU.bam	hg19				released	s3://encode-public/2018/01/20/656a1ebd-e119-4294-a646-3006a613f7d7/ENCFF212MWU.bam				
ENCFF434DCE	bam	alignments	ENCSR322TJD	ChIP-seq	UBERON:0000947	aorta	tissue	Homo sapiens										H3K27ac-human	DNA		see document			False	2013-07-31	Roadmap				1			36				ENCFF156XMU, ENCFF643CGH	735676783	ENCODE Processing Pipeline	897cc80b746bbe92ac4d016c27ae5f19		https://www.encodeproject.org/files/ENCFF434DCE/@@download/ENCFF434DCE.bam	GRCh38				released	s3://encode-public/2017/05/10/2a8d86a6-737c-44b7-9eee-6f6b07d49d3c/ENCFF434DCE.bam				
ENCFF910OEA	bam	unfiltered alignments	ENCSR322TJD	ChIP-seq	UBERON:0000947	aorta	tissue	Homo sapiens										H3K27ac-human	DNA		see document			False	2013-07-31	Roadmap				1			36				ENCFF156XMU, ENCFF807MUK	1290744165	ENCODE Processing Pipeline	0f88a784164ff70ea390de5d3d377d21		https://www.encodeproject.org/files/ENCFF910OEA/@@download/ENCFF910OEA.bam	hg19				released	s3://encode-public/2017/05/10/ad6bfdd4-63a1-4c39-a61d-e56959e131a2/ENCFF910OEA.bam				
ENCFF392TPO	bam	alignments	ENCSR322TJD	ChIP-seq	UBERON:0000947	aorta	tissue	Homo sapiens										H3K27ac-human	DNA		see document			False	2013-07-31	Roadmap				1			36				ENCFF156XMU, ENCFF807MUK	736058486	ENCODE Processing Pipeline	75d1c9ed450d432d0e4b9ecaf643fe3c		https://www.encodeproject.org/files/ENCFF392TPO/@@download/ENCFF392TPO.bam	hg19				released	s3://encode-public/2017/05/10/1730ae2b-0028-4de8-a517-ffd2b249b152/ENCFF392TPO.bam				
ENCFF148MBO	bam	unfiltered alignments	ENCSR322TJD	ChIP-seq	UBERON:0000947	aorta	tissue	Homo sapiens										H3K27ac-human	DNA		see document			False	2013-07-31	Roadmap				1			36				ENCFF156XMU, ENCFF643CGH	1296814717	ENCODE Processing Pipeline	12d9cc06538ffaec62cfe0e20f9a9f89		https://www.encodeproject.org/files/ENCFF148MBO/@@download/ENCFF148MBO.bam	GRCh38				released	s3://encode-public/2017/05/10/95e06164-0dc4-4205-a97a-499dfc27e225/ENCFF148MBO.bam				
ENCFF472ZTW	bam	redacted unfiltered alignments	ENCSR175HIV	ChIP-seq	CL:0002324	myoepithelial cell of mammary gland	primary cell	Homo sapiens										H3K9ac-human	DNA		see document			False	2013-07-31	Roadmap				1			76				ENCFF524EPB, ENCFF643CGH	229987849	ENCODE Processing Pipeline	c4c620a55a9e7369835fc250ccdc0ed5		https://www.encodeproject.org/files/ENCFF472ZTW/@@download/ENCFF472ZTW.bam	GRCh38				released	s3://encode-public/2017/11/09/34d05fb9-2a27-46cd-9fa2-5474dd6b4a36/ENCFF472ZTW.bam				
ENCFF259ECM	bam	redacted alignments	ENCSR175HIV	ChIP-seq	CL:0002324	myoepithelial cell of mammary gland	primary cell	Homo sapiens										H3K9ac-human	DNA		see document			False	2013-07-31	Roadmap				1			76				ENCFF524EPB, ENCFF643CGH	157983695	ENCODE Processing Pipeline	4f6dd04205dea304ed2cdacaebd2330e		https://www.encodeproject.org/files/ENCFF259ECM/@@download/ENCFF259ECM.bam	GRCh38				released	s3://encode-public/2017/11/09/4e90c90e-d767-4d05-84fd-e9ff9d3c1888/ENCFF259ECM.bam				
ENCFF765ICX	bam	redacted unfiltered alignments	ENCSR175HIV	ChIP-seq	CL:0002324	myoepithelial cell of mammary gland	primary cell	Homo sapiens										H3K9ac-human	DNA		see document			False	2013-07-31	Roadmap				1			76				ENCFF524EPB, ENCFF807MUK	228885807	ENCODE Processing Pipeline	1835127435528b6635fa3780a3f6f66a		https://www.encodeproject.org/files/ENCFF765ICX/@@download/ENCFF765ICX.bam	hg19				released	s3://encode-public/2018/01/20/8061642d-2191-40cd-8abb-6d91416522fb/ENCFF765ICX.bam				
ENCFF362TNR	bam	redacted alignments	ENCSR175HIV	ChIP-seq	CL:0002324	myoepithelial cell of mammary gland	primary cell	Homo sapiens										H3K9ac-human	DNA		see document			False	2013-07-31	Roadmap				1			76				ENCFF524EPB, ENCFF807MUK	157978625	ENCODE Processing Pipeline	6c26aee04ffa734e857c1d6e4b2c7976		https://www.encodeproject.org/files/ENCFF362TNR/@@download/ENCFF362TNR.bam	hg19				released	s3://encode-public/2018/01/20/8a7cde21-2663-4867-b287-908bd152395d/ENCFF362TNR.bam				
