File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF015MIO	bam	transcriptome alignments	ENCSR388ZNJ	RNA-seq	UBERON:0002107	liver	tissue	Homo sapiens											polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				2							ENCFF649YXQ, ENCFF742NER, ENCFF961GKK	4265337474	ENCODE Processing Pipeline	9b532bd56b726e18cf3e4c89150867c6		https://www.encodeproject.org/files/ENCFF015MIO/@@download/ENCFF015MIO.bam	GRCh38	V24			released	s3://encode-public/2016/02/27/cda5db50-5823-4993-80c7-18440fca973b/ENCFF015MIO.bam				
ENCFF955VPU	bam	transcriptome alignments	ENCSR388ZNJ	RNA-seq	UBERON:0002107	liver	tissue	Homo sapiens											polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				1							ENCFF049EBF, ENCFF373UMT, ENCFF742NER	4579276669	ENCODE Processing Pipeline	5613b8842a94fe08ffe72953576201cd		https://www.encodeproject.org/files/ENCFF955VPU/@@download/ENCFF955VPU.bam	GRCh38	V24			released	s3://encode-public/2016/02/27/503d1e32-a9dc-4003-a655-2e656d0bea06/ENCFF955VPU.bam				
ENCFF414JFN	bam	alignments	ENCSR388ZNJ	RNA-seq	UBERON:0002107	liver	tissue	Homo sapiens											polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				2							ENCFF649YXQ, ENCFF742NER, ENCFF961GKK	4695344507	ENCODE Processing Pipeline	cc417f58e7b895d6442ccda54ee97c35		https://www.encodeproject.org/files/ENCFF414JFN/@@download/ENCFF414JFN.bam	GRCh38	V24			released	s3://encode-public/2016/02/27/31a4adc2-b8d2-405a-8fc2-2187bed0ea75/ENCFF414JFN.bam				
ENCFF363PDM	bam	alignments	ENCSR348EFG	RNA-seq	EFO:0007089	HUES64	cell line	Homo sapiens											polyadenylated mRNA		see document			True	2013-07-31	Roadmap				1							ENCFF098DFE, ENCFF341XOW, ENCFF457VXY, ENCFF523EWE, ENCFF608FBD, ENCFF742NER, ENCFF743QUV	50115811251	ENCODE Processing Pipeline	3eba65e5ff574814bc59643e88be8233		https://www.encodeproject.org/files/ENCFF363PDM/@@download/ENCFF363PDM.bam	GRCh38	V24			released	s3://encode-public/2018/01/18/b14f3522-1a5d-42f2-b794-db1e9148c1c0/ENCFF363PDM.bam				
ENCFF963DBX	bam	transcriptome alignments	ENCSR348EFG	RNA-seq	EFO:0007089	HUES64	cell line	Homo sapiens											polyadenylated mRNA		see document			True	2013-07-31	Roadmap				1							ENCFF098DFE, ENCFF341XOW, ENCFF457VXY, ENCFF523EWE, ENCFF608FBD, ENCFF742NER, ENCFF743QUV	6644742420	ENCODE Processing Pipeline	a969895f932a50ac2f927c2efe38cb67		https://www.encodeproject.org/files/ENCFF963DBX/@@download/ENCFF963DBX.bam	GRCh38	V24			released	s3://encode-public/2018/01/18/a52e20f4-4428-4fad-8171-1434947ba3ae/ENCFF963DBX.bam				
ENCFF167XNN	bam	transcriptome alignments	ENCSR348EFG	RNA-seq	EFO:0007089	HUES64	cell line	Homo sapiens											polyadenylated mRNA		see document			True	2013-07-31	Roadmap				1							ENCFF069ZCO, ENCFF098DFE, ENCFF341XOW, ENCFF457VXY, ENCFF523EWE, ENCFF608FBD, ENCFF743QUV	7501426259	ENCODE Processing Pipeline	19d0365654d22d6827653c56c36d74bb		https://www.encodeproject.org/files/ENCFF167XNN/@@download/ENCFF167XNN.bam	hg19	V19			released	s3://encode-public/2018/01/19/d87a2b29-7fb0-45d9-a9dc-b77969ae82d1/ENCFF167XNN.bam				
ENCFF044HBE	bam	alignments	ENCSR348EFG	RNA-seq	EFO:0007089	HUES64	cell line	Homo sapiens											polyadenylated mRNA		see document			True	2013-07-31	Roadmap				1							ENCFF069ZCO, ENCFF098DFE, ENCFF341XOW, ENCFF457VXY, ENCFF523EWE, ENCFF608FBD, ENCFF743QUV	12556464393	ENCODE Processing Pipeline	0bc5e4a781c57d5e254dc528c3b7cd2e		https://www.encodeproject.org/files/ENCFF044HBE/@@download/ENCFF044HBE.bam	hg19	V19			released	s3://encode-public/2018/01/19/537001dd-0131-43cb-8519-1a2c436003a4/ENCFF044HBE.bam				
ENCFF179KCR	bam	alignments	ENCSR699YJR	RNA-seq	UBERON:0001383	muscle of leg	tissue	Homo sapiens											polyadenylated mRNA		see document			False	2013-07-31	Roadmap				1							ENCFF100RXV, ENCFF205JXY, ENCFF234WDG, ENCFF693YPY, ENCFF742NER	39040952415	ENCODE Processing Pipeline	2f70ffaeba2df8ec33275bf06ceb2ff9		https://www.encodeproject.org/files/ENCFF179KCR/@@download/ENCFF179KCR.bam	GRCh38	V24			released	s3://encode-public/2017/05/11/d801c36b-5d70-4be7-ad4a-d1f67b9ac38f/ENCFF179KCR.bam				
ENCFF478IZZ	bam	transcriptome alignments	ENCSR699YJR	RNA-seq	UBERON:0001383	muscle of leg	tissue	Homo sapiens											polyadenylated mRNA		see document			False	2013-07-31	Roadmap				1							ENCFF100RXV, ENCFF205JXY, ENCFF234WDG, ENCFF693YPY, ENCFF742NER	33287572812	ENCODE Processing Pipeline	30a7da525cf614c0a789a0a644dc0a5a		https://www.encodeproject.org/files/ENCFF478IZZ/@@download/ENCFF478IZZ.bam	GRCh38	V24			released	s3://encode-public/2017/05/11/8b9f1f8a-9be2-4ea8-90c3-f8c5b55f4d62/ENCFF478IZZ.bam				
ENCFF371BSM	bam	alignments	ENCSR699YJR	RNA-seq	UBERON:0001383	muscle of leg	tissue	Homo sapiens											polyadenylated mRNA		see document			False	2013-07-31	Roadmap				1							ENCFF100RXV, ENCFF205JXY, ENCFF234WDG, ENCFF693YPY, ENCFF839KAI	30786697314	ENCODE Processing Pipeline	5c6cbb23e8534862ca70340219729b2a		https://www.encodeproject.org/files/ENCFF371BSM/@@download/ENCFF371BSM.bam	hg19	V19			released	s3://encode-public/2017/05/15/26491a20-2f65-4ed3-a7de-07d2bccbfde4/ENCFF371BSM.bam				
ENCFF336KWQ	bam	transcriptome alignments	ENCSR699YJR	RNA-seq	UBERON:0001383	muscle of leg	tissue	Homo sapiens											polyadenylated mRNA		see document			False	2013-07-31	Roadmap				1							ENCFF100RXV, ENCFF205JXY, ENCFF234WDG, ENCFF693YPY, ENCFF839KAI	33913127557	ENCODE Processing Pipeline	9081b13d666e1f3e23ef711cec8c3f06		https://www.encodeproject.org/files/ENCFF336KWQ/@@download/ENCFF336KWQ.bam	hg19	V19			released	s3://encode-public/2017/05/15/a8e1e3dc-ee21-4d73-abd0-553a7f38fe7b/ENCFF336KWQ.bam				
ENCFF738TTD	bam	alignments	ENCSR843HXR	RNA-seq	UBERON:0008450	psoas muscle	tissue	Homo sapiens											polyadenylated mRNA		see document			True	2013-07-31	Roadmap				1							ENCFF068TDW, ENCFF096YUH, ENCFF186JWV, ENCFF322XNQ, ENCFF335UPN, ENCFF361GZF, ENCFF414VRV, ENCFF517XEQ, ENCFF571FAL, ENCFF604JEN, ENCFF742NER, ENCFF830BRN, ENCFF927RJV	76239504754	ENCODE Processing Pipeline	84b68c1e60868a09bb3980a077548e28		https://www.encodeproject.org/files/ENCFF738TTD/@@download/ENCFF738TTD.bam	GRCh38	V24			released	s3://encode-public/2017/11/18/62ac13b1-1837-4b66-a0dd-50387aec2afb/ENCFF738TTD.bam				
ENCFF149IOT	bam	transcriptome alignments	ENCSR843HXR	RNA-seq	UBERON:0008450	psoas muscle	tissue	Homo sapiens											polyadenylated mRNA		see document			True	2013-07-31	Roadmap				1							ENCFF068TDW, ENCFF096YUH, ENCFF186JWV, ENCFF322XNQ, ENCFF335UPN, ENCFF361GZF, ENCFF414VRV, ENCFF517XEQ, ENCFF571FAL, ENCFF604JEN, ENCFF742NER, ENCFF830BRN, ENCFF927RJV	78622545567	ENCODE Processing Pipeline	9a7cf5ddfd01d22f55f0814f3bf02221		https://www.encodeproject.org/files/ENCFF149IOT/@@download/ENCFF149IOT.bam	GRCh38	V24			released	s3://encode-public/2017/11/18/8156ca4e-a888-4079-a310-e426043bc272/ENCFF149IOT.bam				
ENCFF655MSZ	bam	alignments	ENCSR843HXR	RNA-seq	UBERON:0008450	psoas muscle	tissue	Homo sapiens											polyadenylated mRNA		see document			True	2013-07-31	Roadmap				1							ENCFF068TDW, ENCFF069ZCO, ENCFF096YUH, ENCFF186JWV, ENCFF322XNQ, ENCFF335UPN, ENCFF361GZF, ENCFF414VRV, ENCFF517XEQ, ENCFF571FAL, ENCFF604JEN, ENCFF830BRN, ENCFF927RJV	57089767168	ENCODE Processing Pipeline	3cfa83ee80d59f701bc8486a4026638e		https://www.encodeproject.org/files/ENCFF655MSZ/@@download/ENCFF655MSZ.bam	hg19	V19			released	s3://encode-public/2017/11/22/15f7a5aa-d9ab-43c9-be35-26cdc440de09/ENCFF655MSZ.bam				
ENCFF068VJD	bam	transcriptome alignments	ENCSR843HXR	RNA-seq	UBERON:0008450	psoas muscle	tissue	Homo sapiens											polyadenylated mRNA		see document			True	2013-07-31	Roadmap				1							ENCFF068TDW, ENCFF069ZCO, ENCFF096YUH, ENCFF186JWV, ENCFF322XNQ, ENCFF335UPN, ENCFF361GZF, ENCFF414VRV, ENCFF517XEQ, ENCFF571FAL, ENCFF604JEN, ENCFF830BRN, ENCFF927RJV	79736604641	ENCODE Processing Pipeline	9fdaf08c8f23afa7ebe1981d62cecee6		https://www.encodeproject.org/files/ENCFF068VJD/@@download/ENCFF068VJD.bam	hg19	V19			released	s3://encode-public/2017/11/22/d39ec7c8-73d5-4771-9320-d921cf11a3bf/ENCFF068VJD.bam				
ENCFF011JJG	bam	alignments	ENCSR663WGC	RNA-seq	CL:0000134	mesenchymal cell	in vitro differentiated cells	Homo sapiens											polyadenylated mRNA		see document			True	2013-07-31	Roadmap				1							ENCFF094XOG, ENCFF608QEG, ENCFF742NER	34281568810	ENCODE Processing Pipeline	3b5343d29b9eea2b1d46919c699df36e		https://www.encodeproject.org/files/ENCFF011JJG/@@download/ENCFF011JJG.bam	GRCh38	V24			released	s3://encode-public/2017/11/13/dd0c6905-1dcf-4a9d-bfa8-bca27f7758f8/ENCFF011JJG.bam				
ENCFF665MNZ	bam	transcriptome alignments	ENCSR663WGC	RNA-seq	CL:0000134	mesenchymal cell	in vitro differentiated cells	Homo sapiens											polyadenylated mRNA		see document			True	2013-07-31	Roadmap				1							ENCFF094XOG, ENCFF608QEG, ENCFF742NER	46359250449	ENCODE Processing Pipeline	0ba33f3d2a2316944e10e6058f6a77f1		https://www.encodeproject.org/files/ENCFF665MNZ/@@download/ENCFF665MNZ.bam	GRCh38	V24			released	s3://encode-public/2017/11/13/cba88b0e-5948-48ef-9075-b89c82bb7805/ENCFF665MNZ.bam				
ENCFF115XMF	bam	alignments	ENCSR663WGC	RNA-seq	CL:0000134	mesenchymal cell	in vitro differentiated cells	Homo sapiens											polyadenylated mRNA		see document			True	2013-07-31	Roadmap				1							ENCFF069ZCO, ENCFF094XOG, ENCFF608QEG	31933210405	ENCODE Processing Pipeline	1f9f1dc0917fe47b3c483c3738def6ee		https://www.encodeproject.org/files/ENCFF115XMF/@@download/ENCFF115XMF.bam	hg19	V19			released	s3://encode-public/2017/11/17/3de7c38c-7702-48d4-97a8-55a020d7fa59/ENCFF115XMF.bam				
ENCFF304PDA	bam	transcriptome alignments	ENCSR663WGC	RNA-seq	CL:0000134	mesenchymal cell	in vitro differentiated cells	Homo sapiens											polyadenylated mRNA		see document			True	2013-07-31	Roadmap				1							ENCFF069ZCO, ENCFF094XOG, ENCFF608QEG	45872785661	ENCODE Processing Pipeline	4069fa10b4ba54e542a3efef91dacebe		https://www.encodeproject.org/files/ENCFF304PDA/@@download/ENCFF304PDA.bam	hg19	V19			released	s3://encode-public/2017/11/17/3cead6d4-cedd-4102-8fcd-ad89bcefeb31/ENCFF304PDA.bam				
ENCFF208TSZ	bam	alignments	ENCSR463JBR	RNA-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens											polyadenylated mRNA		see document			False	2013-07-31	Roadmap				1							ENCFF249TVM, ENCFF570NFU, ENCFF742NER	34182961325	ENCODE Processing Pipeline	9dde5683bc8f6129d47e5860ac2915f6		https://www.encodeproject.org/files/ENCFF208TSZ/@@download/ENCFF208TSZ.bam	GRCh38	V24			released	s3://encode-public/2017/05/11/6c70caca-2ed4-48af-b8d7-0dfebca49401/ENCFF208TSZ.bam				
ENCFF041ULV	bam	transcriptome alignments	ENCSR463JBR	RNA-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens											polyadenylated mRNA		see document			False	2013-07-31	Roadmap				1							ENCFF249TVM, ENCFF570NFU, ENCFF742NER	38423231359	ENCODE Processing Pipeline	97060a418da8b28d14a6a369eb2b80b2		https://www.encodeproject.org/files/ENCFF041ULV/@@download/ENCFF041ULV.bam	GRCh38	V24			released	s3://encode-public/2017/05/11/6d920077-0ffb-4109-a838-34944fa218d1/ENCFF041ULV.bam				
ENCFF605MSQ	bam	alignments	ENCSR463JBR	RNA-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens											polyadenylated mRNA		see document			False	2013-07-31	Roadmap				1							ENCFF069ZCO, ENCFF249TVM, ENCFF570NFU	33840933771	ENCODE Processing Pipeline	648ebfc6e21dd71e24f8070f14646987		https://www.encodeproject.org/files/ENCFF605MSQ/@@download/ENCFF605MSQ.bam	hg19	V19			released	s3://encode-public/2017/05/15/a308f0fe-7491-4c93-b218-e534d0514d6d/ENCFF605MSQ.bam				
ENCFF208ZIG	bam	transcriptome alignments	ENCSR463JBR	RNA-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens											polyadenylated mRNA		see document			False	2013-07-31	Roadmap				1							ENCFF069ZCO, ENCFF249TVM, ENCFF570NFU	37968177669	ENCODE Processing Pipeline	6336f5d2d12020fe3bc470a993d62f65		https://www.encodeproject.org/files/ENCFF208ZIG/@@download/ENCFF208ZIG.bam	hg19	V19			released	s3://encode-public/2017/05/15/b996f2fe-cad2-4749-821e-c63f6112e53f/ENCFF208ZIG.bam				
ENCFF268XDH	bam	alignments	ENCSR721HDG	RNA-seq	UBERON:0000945	stomach	tissue	Homo sapiens											polyadenylated mRNA		see document			True	2013-07-31	Roadmap				1							ENCFF196VAS, ENCFF428RFC, ENCFF678MWI, ENCFF698AHZ, ENCFF728SAH, ENCFF730UHH, ENCFF742NER, ENCFF809YRZ, ENCFF971BLR	54244066992	ENCODE Processing Pipeline	59328eac4ef2b267041d8632ab41b092		https://www.encodeproject.org/files/ENCFF268XDH/@@download/ENCFF268XDH.bam	GRCh38	V24			released	s3://encode-public/2017/11/17/772982c7-dde3-4c63-97bb-40431e264c11/ENCFF268XDH.bam				
ENCFF642MDY	bam	transcriptome alignments	ENCSR721HDG	RNA-seq	UBERON:0000945	stomach	tissue	Homo sapiens											polyadenylated mRNA		see document			True	2013-07-31	Roadmap				1							ENCFF196VAS, ENCFF428RFC, ENCFF678MWI, ENCFF698AHZ, ENCFF728SAH, ENCFF730UHH, ENCFF742NER, ENCFF809YRZ, ENCFF971BLR	11362954437	ENCODE Processing Pipeline	995d07595af1ecef6a1f519266b1798e		https://www.encodeproject.org/files/ENCFF642MDY/@@download/ENCFF642MDY.bam	GRCh38	V24			released	s3://encode-public/2017/11/17/2466aeed-0605-4c02-8b98-2c4e8cefd4ee/ENCFF642MDY.bam				
ENCFF464QCK	bam	alignments	ENCSR721HDG	RNA-seq	UBERON:0000945	stomach	tissue	Homo sapiens											polyadenylated mRNA		see document			True	2013-07-31	Roadmap				1							ENCFF069ZCO, ENCFF196VAS, ENCFF428RFC, ENCFF678MWI, ENCFF698AHZ, ENCFF728SAH, ENCFF730UHH, ENCFF809YRZ, ENCFF971BLR	16182492318	ENCODE Processing Pipeline	7eff70e507f983ee1a7b036462d5b34a		https://www.encodeproject.org/files/ENCFF464QCK/@@download/ENCFF464QCK.bam	hg19	V19			released	s3://encode-public/2017/11/20/0ace020b-769e-49d0-82a0-6e90c3167083/ENCFF464QCK.bam				
ENCFF841YZC	bam	transcriptome alignments	ENCSR721HDG	RNA-seq	UBERON:0000945	stomach	tissue	Homo sapiens											polyadenylated mRNA		see document			True	2013-07-31	Roadmap				1							ENCFF069ZCO, ENCFF196VAS, ENCFF428RFC, ENCFF678MWI, ENCFF698AHZ, ENCFF728SAH, ENCFF730UHH, ENCFF809YRZ, ENCFF971BLR	15883364552	ENCODE Processing Pipeline	9f88c8a6246072daca184728dbc40f41		https://www.encodeproject.org/files/ENCFF841YZC/@@download/ENCFF841YZC.bam	hg19	V19			released	s3://encode-public/2017/11/20/68abd57b-9b75-463d-ab92-63432269ee4b/ENCFF841YZC.bam				
ENCFF001RRY	bam	alignments	ENCSR000AEM	RNA-seq	EFO:0002067	K562	cell line	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2014-06-30	ENCODE				1							ENCFF001RDZ, ENCFF001RED	12337129133	Barbara Wold, Caltech	15faf2169e57115066e2e1d776a0aba2		https://www.encodeproject.org/files/ENCFF001RRY/@@download/ENCFF001RRY.bam	hg19				archived	s3://encode-public/2013/07/22/a19fa60a-f830-47b1-8cbd-5542d950bbc6/ENCFF001RRY.bam				
ENCFF001RRX	bam	alignments	ENCSR000AEM	RNA-seq	EFO:0002067	K562	cell line	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2014-06-30	ENCODE				2							ENCFF001REF, ENCFF001REG	15204662849	Barbara Wold, Caltech	bea2380eda637582e2fb4897cce790b3		https://www.encodeproject.org/files/ENCFF001RRX/@@download/ENCFF001RRX.bam	hg19				archived	s3://encode-public/2013/07/22/137540e8-71eb-49d9-99fb-c0bb3a06a0d1/ENCFF001RRX.bam				
ENCFF001SAX	bam	alignments	ENCSR000AEM	RNA-seq	EFO:0002067	K562	cell line	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2014-06-30	ENCODE				1							ENCFF001RDZ, ENCFF001RED	12172903400	Thomas Gingeras, CSHL	d974514ea9b0a1e6eb37ad3d2be939e5		https://www.encodeproject.org/files/ENCFF001SAX/@@download/ENCFF001SAX.bam	hg19				archived	s3://encode-public/2013/12/16/44ef0d5a-5a67-41a2-844d-6cd7f27a4d40/ENCFF001SAX.bam				
ENCFF001SAR	bam	alignments	ENCSR000AEM	RNA-seq	EFO:0002067	K562	cell line	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2014-06-30	ENCODE				2							ENCFF001REF, ENCFF001REG	15049297925	Thomas Gingeras, CSHL	f1b5a23b9df89c73443a488fb78bbcc9		https://www.encodeproject.org/files/ENCFF001SAR/@@download/ENCFF001SAR.bam	hg19				archived	s3://encode-public/2013/12/16/7a533669-4082-4ec7-b0b3-94ed9ba6f896/ENCFF001SAR.bam				
ENCFF001SES	bam	alignments	ENCSR000AEM	RNA-seq	EFO:0002067	K562	cell line	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2014-06-30	ENCODE				2							ENCFF001REF, ENCFF001REG	15474520884	Barbara Wold, Caltech	e9f4299bf54ed70c26989c96db16d9eb		https://www.encodeproject.org/files/ENCFF001SES/@@download/ENCFF001SES.bam	hg19				archived	s3://encode-public/2014/01/10/efaffff7-927f-4a45-9083-b369bfa9182e/ENCFF001SES.bam				
ENCFF001SEH	bam	alignments	ENCSR000AEM	RNA-seq	EFO:0002067	K562	cell line	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2014-06-30	ENCODE				1							ENCFF001RDZ, ENCFF001RED	12587917730	Barbara Wold, Caltech	f47e31267c4a92683c9c38d14067e250		https://www.encodeproject.org/files/ENCFF001SEH/@@download/ENCFF001SEH.bam	hg19				archived	s3://encode-public/2014/01/10/d69dae27-bc28-4b9a-bda7-af510b4adef1/ENCFF001SEH.bam				
ENCFF001SFV	bam	alignments	ENCSR000AEM	RNA-seq	EFO:0002067	K562	cell line	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2014-06-30	ENCODE				2							ENCFF001REF, ENCFF001REG	15510190182	Brenton Graveley, UConn	4952a899fdc5fd6d27c4a9ad836c30bc		https://www.encodeproject.org/files/ENCFF001SFV/@@download/ENCFF001SFV.bam	hg19		Illumina HiSeq 2000		archived	s3://encode-public/2014/01/16/c45c844e-82ce-4fac-abee-600d5aef63a0/ENCFF001SFV.bam				
ENCFF001SFU	bam	alignments	ENCSR000AEM	RNA-seq	EFO:0002067	K562	cell line	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2014-06-30	ENCODE				1							ENCFF001RDZ, ENCFF001RED	12587615340	Brenton Graveley, UConn	f75e5ecbdb1c43c2b8867a69a2f29b4d		https://www.encodeproject.org/files/ENCFF001SFU/@@download/ENCFF001SFU.bam	hg19		Illumina HiSeq 2000		archived	s3://encode-public/2014/01/16/f943294c-b7f7-42f6-b002-8ae812decaa5/ENCFF001SFU.bam				
ENCFF412EYU	bam	alignments	ENCSR000AEM	RNA-seq	EFO:0002067	K562	cell line	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2014-06-30	ENCODE				1							ENCFF001RDZ, ENCFF001RED, ENCFF700TXC	12461297096	ENCODE Processing Pipeline	39d5461e84f7d46945c2280c1a9e06ba		https://www.encodeproject.org/files/ENCFF412EYU/@@download/ENCFF412EYU.bam	hg19	V19			released	s3://encode-public/2015/05/04/1a8c5872-0134-4559-b47f-8ab8eb39d7cb/ENCFF412EYU.bam				
ENCFF037AFT	bam	alignments	ENCSR000AEM	RNA-seq	EFO:0002067	K562	cell line	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2014-06-30	ENCODE				2							ENCFF001REF, ENCFF001REG, ENCFF700TXC	15375967257	ENCODE Processing Pipeline	ece86a48be744a7a45abef875b6b6b50		https://www.encodeproject.org/files/ENCFF037AFT/@@download/ENCFF037AFT.bam	hg19	V19			released	s3://encode-public/2015/05/04/46ad4edd-bdc3-4c39-892c-35cb8665aa28/ENCFF037AFT.bam				
ENCFF095CGK	bam	alignments	ENCSR000AEM	RNA-seq	EFO:0002067	K562	cell line	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2014-06-30	ENCODE				2							ENCFF001REF, ENCFF001REG, ENCFF839KAI	18279326019	ENCODE Processing Pipeline	34b427f72d59581df0cb3596e2ed06b2		https://www.encodeproject.org/files/ENCFF095CGK/@@download/ENCFF095CGK.bam	hg19	V19			released	s3://encode-public/2015/05/04/b13765da-4a16-4c1f-af74-c845ad8363e6/ENCFF095CGK.bam				
ENCFF213TSN	bam	transcriptome alignments	ENCSR000AEM	RNA-seq	EFO:0002067	K562	cell line	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2014-06-30	ENCODE				1							ENCFF001RDZ, ENCFF001RED, ENCFF839KAI	18762985533	ENCODE Processing Pipeline	9f5e0a389a7b8387e47eab429cba88e1		https://www.encodeproject.org/files/ENCFF213TSN/@@download/ENCFF213TSN.bam	hg19	V19			released	s3://encode-public/2015/05/04/7ad96647-7982-4387-831e-b6792df8df85/ENCFF213TSN.bam				
ENCFF692DUR	bam	transcriptome alignments	ENCSR000AEM	RNA-seq	EFO:0002067	K562	cell line	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2014-06-30	ENCODE				2							ENCFF001REF, ENCFF001REG, ENCFF839KAI	22763741788	ENCODE Processing Pipeline	4b56b9f050a51ec27be4c173e9b31071		https://www.encodeproject.org/files/ENCFF692DUR/@@download/ENCFF692DUR.bam	hg19	V19			released	s3://encode-public/2015/05/04/2952b8fa-b25c-48d2-94e9-688572d54000/ENCFF692DUR.bam				
ENCFF383ENN	bam	alignments	ENCSR000AEM	RNA-seq	EFO:0002067	K562	cell line	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2014-06-30	ENCODE				1							ENCFF001RDZ, ENCFF001RED, ENCFF839KAI	14744036972	ENCODE Processing Pipeline	8a89d26f15ed31b8355b8b2cbc185036		https://www.encodeproject.org/files/ENCFF383ENN/@@download/ENCFF383ENN.bam	hg19	V19			released	s3://encode-public/2015/05/04/9c0a034f-534d-4d00-befe-e1ca75ce2faf/ENCFF383ENN.bam				
ENCFF912SZP	bam	alignments	ENCSR000AEM	RNA-seq	EFO:0002067	K562	cell line	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2014-06-30	ENCODE				1							ENCFF001RDZ, ENCFF001RED, ENCFF742NER	23201605380	ENCODE Processing Pipeline	3f43a7a75d2c8448438b3fb77a259c8a		https://www.encodeproject.org/files/ENCFF912SZP/@@download/ENCFF912SZP.bam	GRCh38	V24			released	s3://encode-public/2016/02/04/49672636-bc5f-40e1-97d2-398cec20edff/ENCFF912SZP.bam				
ENCFF924KRS	bam	transcriptome alignments	ENCSR000AEM	RNA-seq	EFO:0002067	K562	cell line	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2014-06-30	ENCODE				1							ENCFF001RDZ, ENCFF001RED, ENCFF742NER	18329183650	ENCODE Processing Pipeline	a143c1965da7a4d45f3a1c0004411db9		https://www.encodeproject.org/files/ENCFF924KRS/@@download/ENCFF924KRS.bam	GRCh38	V24			released	s3://encode-public/2016/02/04/d0e980ff-be13-4c8f-863a-1acfaf23b0ac/ENCFF924KRS.bam				
ENCFF207ZSA	bam	alignments	ENCSR000AEM	RNA-seq	EFO:0002067	K562	cell line	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2014-06-30	ENCODE				2							ENCFF001REF, ENCFF001REG, ENCFF742NER	27055621043	ENCODE Processing Pipeline	b5a2afeae3d5d9613f6d77b0f18136f6		https://www.encodeproject.org/files/ENCFF207ZSA/@@download/ENCFF207ZSA.bam	GRCh38	V24			released	s3://encode-public/2016/02/04/80416078-9cae-40b6-a763-0b834dc9adff/ENCFF207ZSA.bam				
ENCFF999FIC	bam	transcriptome alignments	ENCSR000AEM	RNA-seq	EFO:0002067	K562	cell line	Homo sapiens											polyadenylated mRNA	rRNA	see document	see document		True	2014-06-30	ENCODE				2							ENCFF001REF, ENCFF001REG, ENCFF742NER	22158977012	ENCODE Processing Pipeline	1367e4737a7a2feab812e6ffe037d4c1		https://www.encodeproject.org/files/ENCFF999FIC/@@download/ENCFF999FIC.bam	GRCh38	V24			released	s3://encode-public/2016/02/04/debee1d3-42d0-4ad1-a503-db19552edf6d/ENCFF999FIC.bam				
ENCFF172AWE	bam	alignments	ENCSR270OKS	RNA-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens											polyadenylated mRNA		RNeasy Lipid Tissue Mini Kit (QIAGEN cat#74804)			True	2014-12-08	ENCODE				1							ENCFF261RWK, ENCFF734ZAD, ENCFF742NER	7428548971	ENCODE Processing Pipeline	93f64b8f78326aee67c860bb1e7ec5e5		https://www.encodeproject.org/files/ENCFF172AWE/@@download/ENCFF172AWE.bam	GRCh38	V24			released	s3://encode-public/2016/12/20/9a1ef9b0-b274-4036-b40c-c361f5a513e6/ENCFF172AWE.bam				
